"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"17","CLV08 Comdty","10/2008",71.18,"CLU08 Comdty","9/2008",70.38,"CLQ08 Comdty","8/2008",68.01,"CLN08 Comdty","7/2008",62.84,"CLM08 Comdty","6/2008",64.82,"CLK08 Comdty","5/2008",70.49,"CLJ08 Comdty","4/2008",67.39,"CLH08 Comdty","3/2008",68.07
"18","CLX08 Comdty","11/2008",71.21,"CLV08 Comdty","10/2008",70.34,"CLU08 Comdty","9/2008",68.06,"CLQ08 Comdty","8/2008",62.85,"CLN08 Comdty","7/2008",64.86,"CLM08 Comdty","6/2008",70.54,"CLK08 Comdty","5/2008",67.48,"CLJ08 Comdty","4/2008",68.1
"19","CLZ08 Comdty","12/2008",71.22,"CLX08 Comdty","11/2008",70.3,"CLV08 Comdty","10/2008",68.09,"CLU08 Comdty","9/2008",62.86,"CLQ08 Comdty","8/2008",64.88,"CLN08 Comdty","7/2008",70.57,"CLM08 Comdty","6/2008",67.55,"CLK08 Comdty","5/2008",68.1
"20","CLF09 Comdty","1/2009",71.21,"CLZ08 Comdty","12/2008",70.26,"CLX08 Comdty","11/2008",68.13,"CLV08 Comdty","10/2008",62.87,"CLU08 Comdty","9/2008",64.87,"CLQ08 Comdty","8/2008",70.57,"CLN08 Comdty","7/2008",67.6,"CLM08 Comdty","6/2008",68.08
"21","CLG09 Comdty","2/2009",71.19,"CLF09 Comdty","1/2009",70.19,"CLZ08 Comdty","12/2008",68.17,"CLX08 Comdty","11/2008",62.88,"CLV08 Comdty","10/2008",64.85,"CLU08 Comdty","9/2008",70.57,"CLQ08 Comdty","8/2008",67.64,"CLN08 Comdty","7/2008",68.02
"22","CLH09 Comdty","3/2009",71.16,"CLG09 Comdty","2/2009",70.11,"CLF09 Comdty","1/2009",68.17,"CLZ08 Comdty","12/2008",62.89,"CLX08 Comdty","11/2008",64.83,"CLV08 Comdty","10/2008",70.54,"CLU08 Comdty","9/2008",67.67,"CLQ08 Comdty","8/2008",67.96
"23","CLJ09 Comdty","4/2009",71.11,"CLH09 Comdty","3/2009",70.03,"CLG09 Comdty","2/2009",68.17,"CLF09 Comdty","1/2009",62.88,"CLZ08 Comdty","12/2008",64.81,"CLX08 Comdty","11/2008",70.51,"CLV08 Comdty","10/2008",67.66,"CLU08 Comdty","9/2008",67.88
"24","CLK09 Comdty","5/2009",71.05,"CLJ09 Comdty","4/2009",69.94,"CLH09 Comdty","3/2009",68.16,"CLG09 Comdty","2/2009",62.87,"CLF09 Comdty","1/2009",64.79,"CLZ08 Comdty","12/2008",70.47,"CLX08 Comdty","11/2008",67.65,"CLV08 Comdty","10/2008",67.79
"25","CLM09 Comdty","6/2009",70.98,"CLK09 Comdty","5/2009",69.81,"CLJ09 Comdty","4/2009",68.15,"CLH09 Comdty","3/2009",62.86,"CLG09 Comdty","2/2009",64.75,"CLF09 Comdty","1/2009",70.41,"CLZ08 Comdty","12/2008",67.63,"CLX08 Comdty","11/2008",67.69
"26","CLN09 Comdty","7/2009",70.9,"CLM09 Comdty","6/2009",69.68,"CLK09 Comdty","5/2009",68.14,"CLJ09 Comdty","4/2009",62.85,"CLH09 Comdty","3/2009",64.7,"CLG09 Comdty","2/2009",70.36,"CLF09 Comdty","1/2009",67.56,"CLZ08 Comdty","12/2008",67.59
"27","CLQ09 Comdty","8/2009",70.81,"CLN09 Comdty","7/2009",69.55,"CLM09 Comdty","6/2009",68.13,"CLK09 Comdty","5/2009",62.84,"CLJ09 Comdty","4/2009",64.65,"CLH09 Comdty","3/2009",70.31,"CLG09 Comdty","2/2009",67.48,"CLF09 Comdty","1/2009",67.48
"28","CLU09 Comdty","9/2009",70.71,"CLQ09 Comdty","8/2009",69.42,"CLN09 Comdty","7/2009",68.12,"CLM09 Comdty","6/2009",62.83,"CLK09 Comdty","5/2009",64.6,"CLJ09 Comdty","4/2009",70.26,"CLH09 Comdty","3/2009",67.41,"CLG09 Comdty","2/2009",67.36
"29","CLV09 Comdty","10/2009",70.61,"CLU09 Comdty","9/2009",69.28,"CLQ09 Comdty","8/2009",68.11,"CLN09 Comdty","7/2009",62.82,"CLM09 Comdty","6/2009",64.55,"CLK09 Comdty","5/2009",70.21,"CLJ09 Comdty","4/2009",67.34,"CLH09 Comdty","3/2009",67.23
"30","CLX09 Comdty","11/2009",70.51,"CLV09 Comdty","10/2009",69.15,"CLU09 Comdty","9/2009",68.1,"CLQ09 Comdty","8/2009",62.81,"CLN09 Comdty","7/2009",64.5,"CLM09 Comdty","6/2009",70.16,"CLK09 Comdty","5/2009",67.26,"CLJ09 Comdty","4/2009",67.1
"31","CLZ09 Comdty","12/2009",70.41,"CLX09 Comdty","11/2009",69.02,"CLV09 Comdty","10/2009",68.09,"CLU09 Comdty","9/2009",62.81,"CLQ09 Comdty","8/2009",64.45,"CLN09 Comdty","7/2009",70.1,"CLM09 Comdty","6/2009",67.17,"CLK09 Comdty","5/2009",66.97
"32","CLF10 Comdty","1/2010",70.3,"CLZ09 Comdty","12/2009",68.9,"CLX09 Comdty","11/2009",68.08,"CLV09 Comdty","10/2009",62.81,"CLU09 Comdty","9/2009",64.4,"CLQ09 Comdty","8/2009",70.03,"CLN09 Comdty","7/2009",67.06,"CLM09 Comdty","6/2009",66.84
"33","CLG10 Comdty","2/2010",70.18,"CLF10 Comdty","1/2010",68.77,"CLZ09 Comdty","12/2009",68.07,"CLX09 Comdty","11/2009",62.81,"CLV09 Comdty","10/2009",64.35,"CLU09 Comdty","9/2009",69.96,"CLQ09 Comdty","8/2009",66.95,"CLN09 Comdty","7/2009",66.69
"34","CLH10 Comdty","3/2010",70.06,"CLG10 Comdty","2/2010",68.65,"CLF10 Comdty","1/2010",68.03,"CLZ09 Comdty","12/2009",62.81,"CLX09 Comdty","11/2009",64.3,"CLV09 Comdty","10/2009",69.88,"CLU09 Comdty","9/2009",66.84,"CLQ09 Comdty","8/2009",66.54
"35","CLJ10 Comdty","4/2010",69.94,"CLH10 Comdty","3/2010",68.53,"CLG10 Comdty","2/2010",67.99,"CLF10 Comdty","1/2010",62.78,"CLZ09 Comdty","12/2009",64.25,"CLX09 Comdty","11/2009",69.8,"CLV09 Comdty","10/2009",66.73,"CLU09 Comdty","9/2009",66.39
"36","CLK10 Comdty","5/2010",69.82,"CLJ10 Comdty","4/2010",68.41,"CLH10 Comdty","3/2010",67.95,"CLG10 Comdty","2/2010",62.76,"CLF10 Comdty","1/2010",64.19,"CLZ09 Comdty","12/2009",69.72,"CLX09 Comdty","11/2009",66.62,"CLV09 Comdty","10/2009",66.24
"37","CLM10 Comdty","6/2010",69.7,"CLK10 Comdty","5/2010",68.29,"CLJ10 Comdty","4/2010",67.91,"CLH10 Comdty","3/2010",62.74,"CLG10 Comdty","2/2010",64.13,"CLF10 Comdty","1/2010",69.67,"CLZ09 Comdty","12/2009",66.5,"CLX09 Comdty","11/2009",66.09
"38","CLN10 Comdty","7/2010",69.59,"CLM10 Comdty","6/2010",68.18,"CLK10 Comdty","5/2010",67.87,"CLJ10 Comdty","4/2010",62.72,"CLH10 Comdty","3/2010",64.07,"CLG10 Comdty","2/2010",69.62,"CLF10 Comdty","1/2010",66.39,"CLZ09 Comdty","12/2009",65.94
"39","CLQ10 Comdty","8/2010",69.49,"CLN10 Comdty","7/2010",68.07,"CLM10 Comdty","6/2010",67.83,"CLK10 Comdty","5/2010",62.69,"CLJ10 Comdty","4/2010",64.01,"CLH10 Comdty","3/2010",69.57,"CLG10 Comdty","2/2010",66.28,"CLF10 Comdty","1/2010",65.8
"40","CLU10 Comdty","9/2010",69.39,"CLQ10 Comdty","8/2010",67.96,"CLN10 Comdty","7/2010",67.79,"CLM10 Comdty","6/2010",62.66,"CLK10 Comdty","5/2010",63.95,"CLJ10 Comdty","4/2010",69.51,"CLH10 Comdty","3/2010",66.17,"CLG10 Comdty","2/2010",65.66
"41","CLV10 Comdty","10/2010",69.29,"CLU10 Comdty","9/2010",67.85,"CLQ10 Comdty","8/2010",67.75,"CLN10 Comdty","7/2010",62.64,"CLM10 Comdty","6/2010",63.9,"CLK10 Comdty","5/2010",69.45,"CLJ10 Comdty","4/2010",66.06,"CLH10 Comdty","3/2010",65.52
"42","CLX10 Comdty","11/2010",69.2,"CLV10 Comdty","10/2010",67.74,"CLU10 Comdty","9/2010",67.71,"CLQ10 Comdty","8/2010",62.62,"CLN10 Comdty","7/2010",63.85,"CLM10 Comdty","6/2010",69.38,"CLK10 Comdty","5/2010",65.95,"CLJ10 Comdty","4/2010",65.38
"43","CLZ10 Comdty","12/2010",69.11,"CLX10 Comdty","11/2010",67.64,"CLV10 Comdty","10/2010",67.67,"CLU10 Comdty","9/2010",62.6,"CLQ10 Comdty","8/2010",63.8,"CLN10 Comdty","7/2010",69.3,"CLM10 Comdty","6/2010",65.85,"CLK10 Comdty","5/2010",65.24
"44","CLF11 Comdty","1/2011",69.04,"CLZ10 Comdty","12/2010",67.55,"CLX10 Comdty","11/2010",67.63,"CLV10 Comdty","10/2010",62.58,"CLU10 Comdty","9/2010",63.75,"CLQ10 Comdty","8/2010",69.22,"CLN10 Comdty","7/2010",65.74,"CLM10 Comdty","6/2010",65.1
"45","CLG11 Comdty","2/2011",68.97,"CLF11 Comdty","1/2011",67.5,"CLZ10 Comdty","12/2010",67.59,"CLX10 Comdty","11/2010",62.56,"CLV10 Comdty","10/2010",63.7,"CLU10 Comdty","9/2010",69.14,"CLQ10 Comdty","8/2010",65.63,"CLN10 Comdty","7/2010",64.96
"46","CLH11 Comdty","3/2011",68.9,"CLG11 Comdty","2/2011",67.45,"CLF11 Comdty","1/2011",67.55,"CLZ10 Comdty","12/2010",62.54,"CLX10 Comdty","11/2010",63.65,"CLV10 Comdty","10/2010",69.06,"CLU10 Comdty","9/2010",65.52,"CLQ10 Comdty","8/2010",64.82
"47","CLJ11 Comdty","4/2011",68.83,"CLH11 Comdty","3/2011",67.39,"CLG11 Comdty","2/2011",67.51,"CLF11 Comdty","1/2011",62.52,"CLZ10 Comdty","12/2010",63.6,"CLX10 Comdty","11/2010",68.99,"CLV10 Comdty","10/2010",65.41,"CLU10 Comdty","9/2010",64.68
"48","CLK11 Comdty","5/2011",68.76,"CLJ11 Comdty","4/2011",67.33,"CLH11 Comdty","3/2011",67.47,"CLG11 Comdty","2/2011",62.5,"CLF11 Comdty","1/2011",63.55,"CLZ10 Comdty","12/2010",68.92,"CLX10 Comdty","11/2010",65.3,"CLV10 Comdty","10/2010",64.54
"49","CLM11 Comdty","6/2011",68.69,"CLK11 Comdty","5/2011",67.27,"CLJ11 Comdty","4/2011",67.43,"CLH11 Comdty","3/2011",62.48,"CLG11 Comdty","2/2011",63.5,"CLF11 Comdty","1/2011",68.85,"CLZ10 Comdty","12/2010",65.19,"CLX10 Comdty","11/2010",64.39
"50","CLN11 Comdty","7/2011",68.62,"CLM11 Comdty","6/2011",67.21,"CLK11 Comdty","5/2011",67.4,"CLJ11 Comdty","4/2011",62.46,"CLH11 Comdty","3/2011",63.45,"CLG11 Comdty","2/2011",68.78,"CLF11 Comdty","1/2011",65.08,"CLZ10 Comdty","12/2010",64.24
"51","CLQ11 Comdty","8/2011",68.55,"CLN11 Comdty","7/2011",67.15,"CLM11 Comdty","6/2011",67.37,"CLK11 Comdty","5/2011",62.44,"CLJ11 Comdty","4/2011",63.4,"CLH11 Comdty","3/2011",68.71,"CLG11 Comdty","2/2011",64.97,"CLF11 Comdty","1/2011",64.11
"52","CLU11 Comdty","9/2011",68.48,"CLQ11 Comdty","8/2011",67.09,"CLN11 Comdty","7/2011",67.34,"CLM11 Comdty","6/2011",62.43,"CLK11 Comdty","5/2011",63.34,"CLJ11 Comdty","4/2011",68.65,"CLH11 Comdty","3/2011",64.86,"CLG11 Comdty","2/2011",63.99
"53","CLV11 Comdty","10/2011",68.41,"CLU11 Comdty","9/2011",67.03,"CLQ11 Comdty","8/2011",67.31,"CLN11 Comdty","7/2011",62.42,"CLM11 Comdty","6/2011",63.28,"CLK11 Comdty","5/2011",68.59,"CLJ11 Comdty","4/2011",64.75,"CLH11 Comdty","3/2011",63.87
"54","CLX11 Comdty","11/2011",68.34,"CLV11 Comdty","10/2011",66.97,"CLU11 Comdty","9/2011",67.28,"CLQ11 Comdty","8/2011",62.41,"CLN11 Comdty","7/2011",63.22,"CLM11 Comdty","6/2011",68.53,"CLK11 Comdty","5/2011",64.64,"CLJ11 Comdty","4/2011",63.75
"55","CLZ11 Comdty","12/2011",68.27,"CLX11 Comdty","11/2011",66.91,"CLV11 Comdty","10/2011",67.25,"CLU11 Comdty","9/2011",62.4,"CLQ11 Comdty","8/2011",63.16,"CLN11 Comdty","7/2011",68.47,"CLM11 Comdty","6/2011",64.54,"CLK11 Comdty","5/2011",63.63
"56","CLF12 Comdty","1/2012",68.2,"CLZ11 Comdty","12/2011",66.85,"CLX11 Comdty","11/2011",67.22,"CLV11 Comdty","10/2011",62.38,"CLU11 Comdty","9/2011",63.11,"CLQ11 Comdty","8/2011",68.41,"CLN11 Comdty","7/2011",64.44,"CLM11 Comdty","6/2011",63.51
"57","CLG12 Comdty","2/2012",68.14,"CLF12 Comdty","1/2012",66.8,"CLZ11 Comdty","12/2011",67.19,"CLX11 Comdty","11/2011",62.36,"CLV11 Comdty","10/2011",63.06,"CLU11 Comdty","9/2011",68.35,"CLQ11 Comdty","8/2011",64.34,"CLN11 Comdty","7/2011",63.39
"58","CLH12 Comdty","3/2012",68.09,"CLG12 Comdty","2/2012",66.76,"CLF12 Comdty","1/2012",67.16,"CLZ11 Comdty","12/2011",62.34,"CLX11 Comdty","11/2011",63.01,"CLV11 Comdty","10/2011",68.29,"CLU11 Comdty","9/2011",64.24,"CLQ11 Comdty","8/2011",63.27
"59","CLJ12 Comdty","4/2012",68.04,"CLH12 Comdty","3/2012",66.72,"CLG12 Comdty","2/2012",67.13,"CLF12 Comdty","1/2012",62.34,"CLZ11 Comdty","12/2011",62.96,"CLX11 Comdty","11/2011",68.23,"CLV11 Comdty","10/2011",64.14,"CLU11 Comdty","9/2011",63.15
"60","CLK12 Comdty","5/2012",68,"CLJ12 Comdty","4/2012",66.69,"CLH12 Comdty","3/2012",67.1,"CLG12 Comdty","2/2012",62.33,"CLF12 Comdty","1/2012",62.91,"CLZ11 Comdty","12/2011",68.17,"CLX11 Comdty","11/2011",64.04,"CLV11 Comdty","10/2011",63.03
