"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"11","CLF13 Comdty","1/2013",99.81,"CLZ12 Comdty","12/2012",101.29,"CLX12 Comdty","11/2012",98.85,"CLV12 Comdty","10/2012",90.89,"CLU12 Comdty","9/2012",80.1,"CLQ12 Comdty","8/2012",91.5,"CLN12 Comdty","7/2012",99.17,"CLM12 Comdty","6/2012",99.78
"12","CLG13 Comdty","2/2013",99.74,"CLF13 Comdty","1/2013",100.87,"CLZ12 Comdty","12/2012",98.58,"CLX12 Comdty","11/2012",90.83,"CLV12 Comdty","10/2012",80.4,"CLU12 Comdty","9/2012",91.63,"CLQ12 Comdty","8/2012",99.44,"CLN12 Comdty","7/2012",100.08
"13","CLH13 Comdty","3/2013",99.63,"CLG13 Comdty","2/2013",100.47,"CLF13 Comdty","1/2013",98.18,"CLZ12 Comdty","12/2012",90.79,"CLX12 Comdty","11/2012",80.73,"CLV12 Comdty","10/2012",91.77,"CLU12 Comdty","9/2012",99.68,"CLQ12 Comdty","8/2012",100.28
"14","CLJ13 Comdty","4/2013",99.46,"CLH13 Comdty","3/2013",100.07,"CLG13 Comdty","2/2013",97.75,"CLF13 Comdty","1/2013",90.62,"CLZ12 Comdty","12/2012",81.08,"CLX12 Comdty","11/2012",91.93,"CLV12 Comdty","10/2012",99.92,"CLU12 Comdty","9/2012",100.47
"15","CLK13 Comdty","5/2013",99.27,"CLJ13 Comdty","4/2013",99.7,"CLH13 Comdty","3/2013",97.34,"CLG13 Comdty","2/2013",90.44,"CLF13 Comdty","1/2013",81.26,"CLZ12 Comdty","12/2012",92.1,"CLX12 Comdty","11/2012",100.18,"CLV12 Comdty","10/2012",100.66
"16","CLM13 Comdty","6/2013",99.05,"CLK13 Comdty","5/2013",99.35,"CLJ13 Comdty","4/2013",96.94,"CLH13 Comdty","3/2013",90.29,"CLG13 Comdty","2/2013",81.43,"CLF13 Comdty","1/2013",92.13,"CLZ12 Comdty","12/2012",100.46,"CLX12 Comdty","11/2012",100.87
"17","CLN13 Comdty","7/2013",98.76,"CLM13 Comdty","6/2013",99.01,"CLK13 Comdty","5/2013",96.55,"CLJ13 Comdty","4/2013",90.15,"CLH13 Comdty","3/2013",81.61,"CLG13 Comdty","2/2013",92.15,"CLF13 Comdty","1/2013",100.59,"CLZ12 Comdty","12/2012",101.09
"18","CLQ13 Comdty","8/2013",98.46,"CLN13 Comdty","7/2013",98.62,"CLM13 Comdty","6/2013",96.19,"CLK13 Comdty","5/2013",90,"CLJ13 Comdty","4/2013",81.79,"CLH13 Comdty","3/2013",92.19,"CLG13 Comdty","2/2013",100.7,"CLF13 Comdty","1/2013",101.11
"19","CLU13 Comdty","9/2013",98.16,"CLQ13 Comdty","8/2013",98.23,"CLN13 Comdty","7/2013",95.81,"CLM13 Comdty","6/2013",89.86,"CLK13 Comdty","5/2013",81.95,"CLJ13 Comdty","4/2013",92.25,"CLH13 Comdty","3/2013",100.81,"CLG13 Comdty","2/2013",101.14
"20","CLV13 Comdty","10/2013",97.93,"CLU13 Comdty","9/2013",97.85,"CLQ13 Comdty","8/2013",95.46,"CLN13 Comdty","7/2013",89.73,"CLM13 Comdty","6/2013",82.08,"CLK13 Comdty","5/2013",92.24,"CLJ13 Comdty","4/2013",100.92,"CLH13 Comdty","3/2013",101.18
"21","CLX13 Comdty","11/2013",97.71,"CLV13 Comdty","10/2013",97.54,"CLU13 Comdty","9/2013",95.12,"CLQ13 Comdty","8/2013",89.61,"CLN13 Comdty","7/2013",82.21,"CLM13 Comdty","6/2013",92.24,"CLK13 Comdty","5/2013",101.01,"CLJ13 Comdty","4/2013",101.22
"22","CLZ13 Comdty","12/2013",97.52,"CLX13 Comdty","11/2013",97.29,"CLV13 Comdty","10/2013",94.86,"CLU13 Comdty","9/2013",89.5,"CLQ13 Comdty","8/2013",82.34,"CLN13 Comdty","7/2013",92.21,"CLM13 Comdty","6/2013",101.09,"CLK13 Comdty","5/2013",101.24
"23","CLF14 Comdty","1/2014",97.13,"CLZ13 Comdty","12/2013",97.06,"CLX13 Comdty","11/2013",94.62,"CLV13 Comdty","10/2013",89.41,"CLU13 Comdty","9/2013",82.49,"CLQ13 Comdty","8/2013",92.15,"CLN13 Comdty","7/2013",101.14,"CLM13 Comdty","6/2013",101.25
"24","CLG14 Comdty","2/2014",96.75,"CLF14 Comdty","1/2014",96.65,"CLZ13 Comdty","12/2013",94.42,"CLX13 Comdty","11/2013",89.37,"CLV13 Comdty","10/2013",82.7,"CLU13 Comdty","9/2013",92.08,"CLQ13 Comdty","8/2013",101.2,"CLN13 Comdty","7/2013",101.18
"25","CLH14 Comdty","3/2014",96.38,"CLG14 Comdty","2/2014",96.29,"CLF14 Comdty","1/2014",94.13,"CLZ13 Comdty","12/2013",89.34,"CLX13 Comdty","11/2013",82.93,"CLV13 Comdty","10/2013",92.12,"CLU13 Comdty","9/2013",101.26,"CLQ13 Comdty","8/2013",101.17
"26","CLJ14 Comdty","4/2014",96.06,"CLH14 Comdty","3/2014",95.94,"CLG14 Comdty","2/2014",93.85,"CLF14 Comdty","1/2014",89.24,"CLZ13 Comdty","12/2013",83.18,"CLX13 Comdty","11/2013",92.17,"CLV13 Comdty","10/2013",101.4,"CLU13 Comdty","9/2013",101.19
"27","CLK14 Comdty","5/2014",95.74,"CLJ14 Comdty","4/2014",95.61,"CLH14 Comdty","3/2014",93.59,"CLG14 Comdty","2/2014",89.15,"CLF14 Comdty","1/2014",83.22,"CLZ13 Comdty","12/2013",92.26,"CLX13 Comdty","11/2013",101.58,"CLV13 Comdty","10/2013",101.28
"28","CLM14 Comdty","6/2014",95.42,"CLK14 Comdty","5/2014",95.3,"CLJ14 Comdty","4/2014",93.33,"CLH14 Comdty","3/2014",89.07,"CLG14 Comdty","2/2014",83.27,"CLF14 Comdty","1/2014",92.22,"CLZ13 Comdty","12/2013",101.76,"CLX13 Comdty","11/2013",101.38
"29","CLN14 Comdty","7/2014",95.1,"CLM14 Comdty","6/2014",95.01,"CLK14 Comdty","5/2014",93.09,"CLJ14 Comdty","4/2014",89,"CLH14 Comdty","3/2014",83.33,"CLG14 Comdty","2/2014",92.18,"CLF14 Comdty","1/2014",101.71,"CLZ13 Comdty","12/2013",101.49
"30","CLQ4 Comdty","8/2014",94.8,"CLN14 Comdty","7/2014",94.74,"CLM14 Comdty","6/2014",92.87,"CLK14 Comdty","5/2014",88.94,"CLJ14 Comdty","4/2014",83.4,"CLH14 Comdty","3/2014",92.17,"CLG14 Comdty","2/2014",101.67,"CLF14 Comdty","1/2014",101.38
"31","CLU4 Comdty","9/2014",94.51,"CLQ4 Comdty","8/2014",94.49,"CLN14 Comdty","7/2014",92.69,"CLM14 Comdty","6/2014",88.89,"CLK14 Comdty","5/2014",83.48,"CLJ14 Comdty","4/2014",92.15,"CLH14 Comdty","3/2014",101.63,"CLG14 Comdty","2/2014",101.28
"32","CLV4 Comdty","10/2014",94.24,"CLU4 Comdty","9/2014",94.25,"CLQ4 Comdty","8/2014",92.52,"CLN14 Comdty","7/2014",88.84,"CLM14 Comdty","6/2014",83.58,"CLK14 Comdty","5/2014",92.15,"CLJ14 Comdty","4/2014",101.6,"CLH14 Comdty","3/2014",101.2
"33","CLX4 Comdty","11/2014",94,"CLV4 Comdty","10/2014",94.01,"CLU4 Comdty","9/2014",92.36,"CLQ4 Comdty","8/2014",88.81,"CLN14 Comdty","7/2014",83.68,"CLM14 Comdty","6/2014",92.17,"CLK14 Comdty","5/2014",101.59,"CLJ14 Comdty","4/2014",101.13
"34","CLZ4 Comdty","12/2014",93.78,"CLX4 Comdty","11/2014",93.79,"CLV4 Comdty","10/2014",92.21,"CLU4 Comdty","9/2014",88.79,"CLQ4 Comdty","8/2014",83.78,"CLN14 Comdty","7/2014",92.19,"CLM14 Comdty","6/2014",101.6,"CLK14 Comdty","5/2014",101.06
"35","CLF5 Comdty","1/2015",93.48,"CLZ4 Comdty","12/2014",93.6,"CLX4 Comdty","11/2014",92.07,"CLV4 Comdty","10/2014",88.77,"CLU4 Comdty","9/2014",83.89,"CLQ4 Comdty","8/2014",92.22,"CLN14 Comdty","7/2014",101.61,"CLM14 Comdty","6/2014",101
"36","CLG5 Comdty","2/2015",93.19,"CLF5 Comdty","1/2015",93.43,"CLZ4 Comdty","12/2014",91.94,"CLX4 Comdty","11/2014",88.76,"CLV4 Comdty","10/2014",84,"CLU4 Comdty","9/2014",92.26,"CLQ4 Comdty","8/2014",101.64,"CLN14 Comdty","7/2014",100.96
"37","CLH5 Comdty","3/2015",92.91,"CLG5 Comdty","2/2015",93.26,"CLF5 Comdty","1/2015",91.85,"CLZ4 Comdty","12/2014",88.76,"CLX4 Comdty","11/2014",84.12,"CLV4 Comdty","10/2014",92.3,"CLU4 Comdty","9/2014",101.68,"CLQ4 Comdty","8/2014",100.94
"38","CLJ5 Comdty","4/2015",92.63,"CLH5 Comdty","3/2015",93.1,"CLG5 Comdty","2/2015",91.77,"CLF5 Comdty","1/2015",88.76,"CLZ4 Comdty","12/2014",84.24,"CLX4 Comdty","11/2014",92.37,"CLV4 Comdty","10/2014",101.73,"CLU4 Comdty","9/2014",100.93
"39","CLK5 Comdty","5/2015",92.36,"CLJ5 Comdty","4/2015",92.94,"CLH5 Comdty","3/2015",91.7,"CLG5 Comdty","2/2015",88.77,"CLF5 Comdty","1/2015",84.31,"CLZ4 Comdty","12/2014",92.43,"CLX4 Comdty","11/2014",101.79,"CLV4 Comdty","10/2014",100.93
"40","CLM5 Comdty","6/2015",92.11,"CLK5 Comdty","5/2015",92.79,"CLJ5 Comdty","4/2015",91.63,"CLH5 Comdty","3/2015",88.78,"CLG5 Comdty","2/2015",84.38,"CLF5 Comdty","1/2015",92.47,"CLZ4 Comdty","12/2014",101.86,"CLX4 Comdty","11/2014",100.94
"41","CLN5 Comdty","7/2015",91.87,"CLM5 Comdty","6/2015",92.65,"CLK5 Comdty","5/2015",91.57,"CLJ5 Comdty","4/2015",88.8,"CLH5 Comdty","3/2015",84.45,"CLG5 Comdty","2/2015",92.51,"CLF5 Comdty","1/2015",101.79,"CLZ4 Comdty","12/2014",100.95
"42","CLQ5 Comdty","8/2015",91.64,"CLN5 Comdty","7/2015",92.51,"CLM5 Comdty","6/2015",91.52,"CLK5 Comdty","5/2015",88.82,"CLJ5 Comdty","4/2015",84.52,"CLH5 Comdty","3/2015",92.55,"CLG5 Comdty","2/2015",101.72,"CLF5 Comdty","1/2015",100.88
"43","CLU5 Comdty","9/2015",91.42,"CLQ5 Comdty","8/2015",92.38,"CLN5 Comdty","7/2015",91.47,"CLM5 Comdty","6/2015",88.85,"CLK5 Comdty","5/2015",84.6,"CLJ5 Comdty","4/2015",92.59,"CLH5 Comdty","3/2015",101.66,"CLG5 Comdty","2/2015",100.82
"44","CLV5 Comdty","10/2015",91.21,"CLU5 Comdty","9/2015",92.25,"CLQ5 Comdty","8/2015",91.42,"CLN5 Comdty","7/2015",88.88,"CLM5 Comdty","6/2015",84.68,"CLK5 Comdty","5/2015",92.63,"CLJ5 Comdty","4/2015",101.6,"CLH5 Comdty","3/2015",100.76
"45","CLX5 Comdty","11/2015",91,"CLV5 Comdty","10/2015",92.13,"CLU5 Comdty","9/2015",91.37,"CLQ5 Comdty","8/2015",88.91,"CLN5 Comdty","7/2015",84.77,"CLM5 Comdty","6/2015",92.67,"CLK5 Comdty","5/2015",101.55,"CLJ5 Comdty","4/2015",100.7
"46","CLZ5 Comdty","12/2015",90.81,"CLX5 Comdty","11/2015",92.01,"CLV5 Comdty","10/2015",91.33,"CLU5 Comdty","9/2015",88.95,"CLQ5 Comdty","8/2015",84.87,"CLN5 Comdty","7/2015",92.71,"CLM5 Comdty","6/2015",101.5,"CLK5 Comdty","5/2015",100.66
"47","CLF6 Comdty","1/2016",90.67,"CLZ5 Comdty","12/2015",91.9,"CLX5 Comdty","11/2015",91.3,"CLV5 Comdty","10/2015",88.99,"CLU5 Comdty","9/2015",84.97,"CLQ5 Comdty","8/2015",92.75,"CLN5 Comdty","7/2015",101.45,"CLM5 Comdty","6/2015",100.62
"48","CLG6 Comdty","2/2016",90.53,"CLF6 Comdty","1/2016",91.81,"CLZ5 Comdty","12/2015",91.27,"CLX5 Comdty","11/2015",89.03,"CLV5 Comdty","10/2015",85.08,"CLU5 Comdty","9/2015",92.79,"CLQ5 Comdty","8/2015",101.41,"CLN5 Comdty","7/2015",100.58
"49","CLH6 Comdty","3/2016",90.39,"CLG6 Comdty","2/2016",91.73,"CLF6 Comdty","1/2016",91.25,"CLZ5 Comdty","12/2015",89.08,"CLX5 Comdty","11/2015",85.19,"CLV5 Comdty","10/2015",92.83,"CLU5 Comdty","9/2015",101.38,"CLQ5 Comdty","8/2015",100.55
"50","CLJ6 Comdty","4/2016",90.25,"CLH6 Comdty","3/2016",91.65,"CLG6 Comdty","2/2016",91.24,"CLF6 Comdty","1/2016",89.1,"CLZ5 Comdty","12/2015",85.3,"CLX5 Comdty","11/2015",92.87,"CLV5 Comdty","10/2015",101.35,"CLU5 Comdty","9/2015",100.52
"51","CLK6 Comdty","5/2016",90.12,"CLJ6 Comdty","4/2016",91.58,"CLH6 Comdty","3/2016",91.24,"CLG6 Comdty","2/2016",89.13,"CLF6 Comdty","1/2016",85.38,"CLZ5 Comdty","12/2015",92.91,"CLX5 Comdty","11/2015",101.33,"CLV5 Comdty","10/2015",100.49
"52","CLM6 Comdty","6/2016",89.99,"CLK6 Comdty","5/2016",91.51,"CLJ6 Comdty","4/2016",91.24,"CLH6 Comdty","3/2016",89.16,"CLG6 Comdty","2/2016",85.46,"CLF6 Comdty","1/2016",92.95,"CLZ5 Comdty","12/2015",101.32,"CLX5 Comdty","11/2015",100.47
"53","CLN6 Comdty","7/2016",89.87,"CLM6 Comdty","6/2016",91.44,"CLK6 Comdty","5/2016",91.24,"CLJ6 Comdty","4/2016",89.19,"CLH6 Comdty","3/2016",85.54,"CLG6 Comdty","2/2016",92.99,"CLF6 Comdty","1/2016",101.25,"CLZ5 Comdty","12/2015",100.45
"54","CLQ6 Comdty","8/2016",89.75,"CLN6 Comdty","7/2016",91.37,"CLM6 Comdty","6/2016",91.24,"CLK6 Comdty","5/2016",89.22,"CLJ6 Comdty","4/2016",85.62,"CLH6 Comdty","3/2016",93.02,"CLG6 Comdty","2/2016",101.18,"CLF6 Comdty","1/2016",100.43
"55","CLU6 Comdty","9/2016",89.63,"CLQ6 Comdty","8/2016",91.31,"CLN6 Comdty","7/2016",91.24,"CLM6 Comdty","6/2016",89.25,"CLK6 Comdty","5/2016",85.7,"CLJ6 Comdty","4/2016",93.05,"CLH6 Comdty","3/2016",101.11,"CLG6 Comdty","2/2016",100.41
"56","CLV6 Comdty","10/2016",89.52,"CLU6 Comdty","9/2016",91.25,"CLQ6 Comdty","8/2016",91.25,"CLN6 Comdty","7/2016",89.28,"CLM6 Comdty","6/2016",85.78,"CLK6 Comdty","5/2016",93.09,"CLJ6 Comdty","4/2016",101.04,"CLH6 Comdty","3/2016",100.4
"57","CLX6 Comdty","11/2016",89.41,"CLV6 Comdty","10/2016",91.2,"CLU6 Comdty","9/2016",91.26,"CLQ6 Comdty","8/2016",89.32,"CLN6 Comdty","7/2016",85.86,"CLM6 Comdty","6/2016",93.13,"CLK6 Comdty","5/2016",100.97,"CLJ6 Comdty","4/2016",100.39
"58","CLZ6 Comdty","12/2016",89.31,"CLX6 Comdty","11/2016",91.16,"CLV6 Comdty","10/2016",91.28,"CLU6 Comdty","9/2016",89.36,"CLQ6 Comdty","8/2016",85.95,"CLN6 Comdty","7/2016",93.17,"CLM6 Comdty","6/2016",100.91,"CLK6 Comdty","5/2016",100.38
"59","CLF7 Comdty","1/2017",89.24,"CLZ6 Comdty","12/2016",91.12,"CLX6 Comdty","11/2016",91.3,"CLV6 Comdty","10/2016",89.4,"CLU6 Comdty","9/2016",86.04,"CLQ6 Comdty","8/2016",93.22,"CLN6 Comdty","7/2016",100.85,"CLM6 Comdty","6/2016",100.37
"60","CLG7 Comdty","2/2017",89.18,"CLF7 Comdty","1/2017",91.12,"CLZ6 Comdty","12/2016",91.32,"CLX6 Comdty","11/2016",89.44,"CLV6 Comdty","10/2016",86.13,"CLU6 Comdty","9/2016",93.27,"CLQ6 Comdty","8/2016",100.8,"CLN6 Comdty","7/2016",100.37
