"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"11","CLK6 Comdty","5/2016",62.03,"CLJ6 Comdty","4/2016",63.82,"CLH6 Comdty","3/2016",58.22,"CLG6 Comdty","2/2016",59.89,"CLF6 Comdty","1/2016",58.73,"CLZ5 Comdty","12/2015",59.05,"CLX5 Comdty","11/2015",70.47,"CLV5 Comdty","10/2015",79.18
"12","CLM6 Comdty","6/2016",62.15,"CLK6 Comdty","5/2016",63.96,"CLJ6 Comdty","4/2016",58.63,"CLH6 Comdty","3/2016",60.41,"CLG6 Comdty","2/2016",59.26,"CLF6 Comdty","1/2016",59.58,"CLZ5 Comdty","12/2015",70.7,"CLX5 Comdty","11/2015",79.33
"13","CLN6 Comdty","7/2016",62.21,"CLM6 Comdty","6/2016",64.12,"CLK6 Comdty","5/2016",58.99,"CLJ6 Comdty","4/2016",60.9,"CLH6 Comdty","3/2016",59.77,"CLG6 Comdty","2/2016",60.1,"CLF6 Comdty","1/2016",70.85,"CLZ5 Comdty","12/2015",79.48
"14","CLQ6 Comdty","8/2016",62.29,"CLN6 Comdty","7/2016",64.21,"CLM6 Comdty","6/2016",59.31,"CLK6 Comdty","5/2016",61.32,"CLJ6 Comdty","4/2016",60.25,"CLH6 Comdty","3/2016",60.6,"CLG6 Comdty","2/2016",71.03,"CLF6 Comdty","1/2016",79.53
"15","CLU6 Comdty","9/2016",62.39,"CLQ6 Comdty","8/2016",64.31,"CLN6 Comdty","7/2016",59.57,"CLM6 Comdty","6/2016",61.7,"CLK6 Comdty","5/2016",60.69,"CLJ6 Comdty","4/2016",61.11,"CLH6 Comdty","3/2016",71.22,"CLG6 Comdty","2/2016",79.59
"16","CLV6 Comdty","10/2016",62.51,"CLU6 Comdty","9/2016",64.44,"CLQ6 Comdty","8/2016",59.85,"CLN6 Comdty","7/2016",61.98,"CLM6 Comdty","6/2016",61.14,"CLK6 Comdty","5/2016",61.62,"CLJ6 Comdty","4/2016",71.43,"CLH6 Comdty","3/2016",79.66
"17","CLX6 Comdty","11/2016",62.67,"CLV6 Comdty","10/2016",64.58,"CLU6 Comdty","9/2016",60.14,"CLQ6 Comdty","8/2016",62.24,"CLN6 Comdty","7/2016",61.49,"CLM6 Comdty","6/2016",62.13,"CLK6 Comdty","5/2016",71.68,"CLJ6 Comdty","4/2016",79.75
"18","CLZ6 Comdty","12/2016",62.82,"CLX6 Comdty","11/2016",64.75,"CLV6 Comdty","10/2016",60.44,"CLU6 Comdty","9/2016",62.47,"CLQ6 Comdty","8/2016",61.86,"CLN6 Comdty","7/2016",62.52,"CLM6 Comdty","6/2016",71.97,"CLK6 Comdty","5/2016",79.86
"19","CLF7 Comdty","1/2017",62.88,"CLZ6 Comdty","12/2016",64.92,"CLX6 Comdty","11/2016",60.74,"CLV6 Comdty","10/2016",62.71,"CLU6 Comdty","9/2016",62.22,"CLQ6 Comdty","8/2016",62.95,"CLN6 Comdty","7/2016",72.14,"CLM6 Comdty","6/2016",80.02
"20","CLG7 Comdty","2/2017",62.96,"CLF7 Comdty","1/2017",64.95,"CLZ6 Comdty","12/2016",61.05,"CLX6 Comdty","11/2016",62.96,"CLV6 Comdty","10/2016",62.58,"CLU6 Comdty","9/2016",63.4,"CLQ6 Comdty","8/2016",72.37,"CLN6 Comdty","7/2016",80.05
"21","CLH7 Comdty","3/2017",63.07,"CLG7 Comdty","2/2017",64.98,"CLF7 Comdty","1/2017",61.22,"CLZ6 Comdty","12/2016",63.23,"CLX6 Comdty","11/2016",62.96,"CLV6 Comdty","10/2016",63.83,"CLU6 Comdty","9/2016",72.63,"CLQ6 Comdty","8/2016",80.13
"22","CLJ7 Comdty","4/2017",63.2,"CLH7 Comdty","3/2017",65.04,"CLG7 Comdty","2/2017",61.4,"CLF7 Comdty","1/2017",63.37,"CLZ6 Comdty","12/2016",63.35,"CLX6 Comdty","11/2016",64.24,"CLV6 Comdty","10/2016",72.9,"CLU6 Comdty","9/2016",80.23
"23","CLK7 Comdty","5/2017",63.35,"CLJ7 Comdty","4/2017",65.11,"CLH7 Comdty","3/2017",61.59,"CLG7 Comdty","2/2017",63.55,"CLF7 Comdty","1/2017",63.58,"CLZ6 Comdty","12/2016",64.63,"CLX6 Comdty","11/2016",73.2,"CLV6 Comdty","10/2016",80.35
"24","CLM7 Comdty","6/2017",63.52,"CLK7 Comdty","5/2017",65.18,"CLJ7 Comdty","4/2017",61.79,"CLH7 Comdty","3/2017",63.75,"CLG7 Comdty","2/2017",63.85,"CLF7 Comdty","1/2017",64.84,"CLZ6 Comdty","12/2016",73.5,"CLX6 Comdty","11/2016",80.48
"25","CLN7 Comdty","7/2017",63.6,"CLM7 Comdty","6/2017",65.26,"CLK7 Comdty","5/2017",62,"CLJ7 Comdty","4/2017",63.99,"CLH7 Comdty","3/2017",64.15,"CLG7 Comdty","2/2017",65.08,"CLF7 Comdty","1/2017",73.61,"CLZ6 Comdty","12/2016",80.63
"26","CLQ7 Comdty","8/2017",63.73,"CLN7 Comdty","7/2017",65.26,"CLM7 Comdty","6/2017",62.23,"CLK7 Comdty","5/2017",64.25,"CLJ7 Comdty","4/2017",64.47,"CLH7 Comdty","3/2017",65.32,"CLG7 Comdty","2/2017",73.75,"CLF7 Comdty","1/2017",80.57
"27","CLU7 Comdty","9/2017",63.88,"CLQ7 Comdty","8/2017",65.33,"CLN7 Comdty","7/2017",62.34,"CLM7 Comdty","6/2017",64.52,"CLK7 Comdty","5/2017",64.79,"CLJ7 Comdty","4/2017",65.6,"CLH7 Comdty","3/2017",73.93,"CLG7 Comdty","2/2017",80.55
"28","CLV7 Comdty","10/2017",64.03,"CLU7 Comdty","9/2017",65.42,"CLQ7 Comdty","8/2017",62.51,"CLN7 Comdty","7/2017",64.64,"CLM7 Comdty","6/2017",65.12,"CLK7 Comdty","5/2017",65.88,"CLJ7 Comdty","4/2017",74.15,"CLH7 Comdty","3/2017",80.56
"29","CLX7 Comdty","11/2017",64.21,"CLV7 Comdty","10/2017",65.52,"CLU7 Comdty","9/2017",62.71,"CLQ7 Comdty","8/2017",64.85,"CLN7 Comdty","7/2017",65.3,"CLM7 Comdty","6/2017",66.18,"CLK7 Comdty","5/2017",74.4,"CLJ7 Comdty","4/2017",80.61
"30","CLZ7 Comdty","12/2017",64.4,"CLX7 Comdty","11/2017",65.62,"CLV7 Comdty","10/2017",62.91,"CLU7 Comdty","9/2017",65.08,"CLQ7 Comdty","8/2017",65.54,"CLN7 Comdty","7/2017",66.3,"CLM7 Comdty","6/2017",74.69,"CLK7 Comdty","5/2017",80.68
"31","CLF8 Comdty","1/2018",64.43,"CLZ7 Comdty","12/2017",65.74,"CLX7 Comdty","11/2017",63.12,"CLV7 Comdty","10/2017",65.32,"CLU7 Comdty","9/2017",65.79,"CLQ7 Comdty","8/2017",66.46,"CLN7 Comdty","7/2017",74.82,"CLM7 Comdty","6/2017",80.77
"32","CLG8 Comdty","2/2018",64.5,"CLF8 Comdty","1/2018",65.71,"CLZ7 Comdty","12/2017",63.33,"CLX7 Comdty","11/2017",65.57,"CLV7 Comdty","10/2017",66.05,"CLU7 Comdty","9/2017",66.63,"CLQ7 Comdty","8/2017",75,"CLN7 Comdty","7/2017",80.69
"33","CLH8 Comdty","3/2018",64.6,"CLG8 Comdty","2/2018",65.72,"CLF8 Comdty","1/2018",63.37,"CLZ7 Comdty","12/2017",65.83,"CLX7 Comdty","11/2017",66.32,"CLV7 Comdty","10/2017",66.83,"CLU7 Comdty","9/2017",75.24,"CLQ7 Comdty","8/2017",80.7
"34","CLJ8 Comdty","4/2018",64.73,"CLH8 Comdty","3/2018",65.75,"CLG8 Comdty","2/2018",63.44,"CLF8 Comdty","1/2018",65.91,"CLZ7 Comdty","12/2017",66.59,"CLX7 Comdty","11/2017",67.05,"CLV7 Comdty","10/2017",75.51,"CLU7 Comdty","9/2017",80.75
"35","CLK8 Comdty","5/2018",64.9,"CLJ8 Comdty","4/2018",65.8,"CLH8 Comdty","3/2018",63.52,"CLG8 Comdty","2/2018",66.01,"CLF8 Comdty","1/2018",66.7,"CLZ7 Comdty","12/2017",67.29,"CLX7 Comdty","11/2017",75.8,"CLV7 Comdty","10/2017",80.84
"36","CLM8 Comdty","6/2018",65.08,"CLK8 Comdty","5/2018",65.87,"CLJ8 Comdty","4/2018",63.62,"CLH8 Comdty","3/2018",66.15,"CLG8 Comdty","2/2018",66.83,"CLF8 Comdty","1/2018",67.35,"CLZ7 Comdty","12/2017",76.1,"CLX7 Comdty","11/2017",80.96
"37","CLN8 Comdty","7/2018",65.13,"CLM8 Comdty","6/2018",65.97,"CLK8 Comdty","5/2018",63.74,"CLJ8 Comdty","4/2018",66.31,"CLH8 Comdty","3/2018",66.98,"CLG8 Comdty","2/2018",67.44,"CLF8 Comdty","1/2018",76.2,"CLZ7 Comdty","12/2017",81.11
"38","CLQ8 Comdty","8/2018",65.23,"CLN8 Comdty","7/2018",65.97,"CLM8 Comdty","6/2018",63.88,"CLK8 Comdty","5/2018",66.48,"CLJ8 Comdty","4/2018",67.15,"CLH8 Comdty","3/2018",67.54,"CLG8 Comdty","2/2018",76.31,"CLF8 Comdty","1/2018",81.08
"39","CLU8 Comdty","9/2018",65.36,"CLQ8 Comdty","8/2018",66.03,"CLN8 Comdty","7/2018",63.9,"CLM8 Comdty","6/2018",66.67,"CLK8 Comdty","5/2018",67.34,"CLJ8 Comdty","4/2018",67.65,"CLH8 Comdty","3/2018",76.42,"CLG8 Comdty","2/2018",81.06
"40","CLV8 Comdty","10/2018",65.5,"CLU8 Comdty","9/2018",66.1,"CLQ8 Comdty","8/2018",63.98,"CLN8 Comdty","7/2018",66.78,"CLM8 Comdty","6/2018",67.54,"CLK8 Comdty","5/2018",67.78,"CLJ8 Comdty","4/2018",76.55,"CLH8 Comdty","3/2018",81.04
"41","CLX8 Comdty","11/2018",65.66,"CLV8 Comdty","10/2018",66.19,"CLU8 Comdty","9/2018",64.08,"CLQ8 Comdty","8/2018",66.94,"CLN8 Comdty","7/2018",67.64,"CLM8 Comdty","6/2018",67.93,"CLK8 Comdty","5/2018",76.68,"CLJ8 Comdty","4/2018",81.03
"42","CLZ8 Comdty","12/2018",65.84,"CLX8 Comdty","11/2018",66.29,"CLV8 Comdty","10/2018",64.19,"CLU8 Comdty","9/2018",67.12,"CLQ8 Comdty","8/2018",67.76,"CLN8 Comdty","7/2018",68.01,"CLM8 Comdty","6/2018",76.84,"CLK8 Comdty","5/2018",81.04
"43","CLF9 Comdty","1/2019",65.86,"CLZ8 Comdty","12/2018",66.4,"CLX8 Comdty","11/2018",64.31,"CLV8 Comdty","10/2018",67.32,"CLU8 Comdty","9/2018",67.9,"CLQ8 Comdty","8/2018",68.14,"CLN8 Comdty","7/2018",76.97,"CLM8 Comdty","6/2018",81.05
"44","CLG9 Comdty","2/2019",65.9,"CLF9 Comdty","1/2019",66.39,"CLZ8 Comdty","12/2018",64.44,"CLX8 Comdty","11/2018",67.53,"CLV8 Comdty","10/2018",68.07,"CLU8 Comdty","9/2018",68.3,"CLQ8 Comdty","8/2018",77.13,"CLN8 Comdty","7/2018",81.05
"45","CLH9 Comdty","3/2019",65.97,"CLG9 Comdty","2/2019",66.39,"CLF9 Comdty","1/2019",64.46,"CLZ8 Comdty","12/2018",67.75,"CLX8 Comdty","11/2018",68.26,"CLV8 Comdty","10/2018",68.48,"CLU8 Comdty","9/2018",77.31,"CLQ8 Comdty","8/2018",81.09
"46","CLJ9 Comdty","4/2019",66.04,"CLH9 Comdty","3/2019",66.4,"CLG9 Comdty","2/2019",64.5,"CLF9 Comdty","1/2019",67.83,"CLZ8 Comdty","12/2018",68.47,"CLX8 Comdty","11/2018",68.68,"CLV8 Comdty","10/2018",77.52,"CLU8 Comdty","9/2018",81.16
"47","CLK9 Comdty","5/2019",66.13,"CLJ9 Comdty","4/2019",66.42,"CLH9 Comdty","3/2019",64.54,"CLG9 Comdty","2/2019",67.92,"CLF9 Comdty","1/2019",68.52,"CLZ8 Comdty","12/2018",68.9,"CLX8 Comdty","11/2018",77.75,"CLV8 Comdty","10/2018",81.24
"48","CLM9 Comdty","6/2019",66.23,"CLK9 Comdty","5/2019",66.46,"CLJ9 Comdty","4/2019",64.59,"CLH9 Comdty","3/2019",68.02,"CLG9 Comdty","2/2019",68.58,"CLF9 Comdty","1/2019",68.91,"CLZ8 Comdty","12/2018",77.99,"CLX8 Comdty","11/2018",81.34
"49","CLN9 Comdty","7/2019",66.24,"CLM9 Comdty","6/2019",66.5,"CLK9 Comdty","5/2019",64.65,"CLJ9 Comdty","4/2019",68.14,"CLH9 Comdty","3/2019",68.65,"CLG9 Comdty","2/2019",68.94,"CLF9 Comdty","1/2019",78.04,"CLZ8 Comdty","12/2018",81.46
"50","CLQ9 Comdty","8/2019",66.31,"CLN9 Comdty","7/2019",66.46,"CLM9 Comdty","6/2019",64.74,"CLK9 Comdty","5/2019",68.27,"CLJ9 Comdty","4/2019",68.73,"CLH9 Comdty","3/2019",68.98,"CLG9 Comdty","2/2019",78.1,"CLF9 Comdty","1/2019",81.44
"51","CLU9 Comdty","9/2019",66.41,"CLQ9 Comdty","8/2019",66.48,"CLN9 Comdty","7/2019",64.73,"CLM9 Comdty","6/2019",68.43,"CLK9 Comdty","5/2019",68.83,"CLJ9 Comdty","4/2019",69.03,"CLH9 Comdty","3/2019",78.17,"CLG9 Comdty","2/2019",81.43
"52","CLV9 Comdty","10/2019",66.53,"CLU9 Comdty","9/2019",66.54,"CLQ9 Comdty","8/2019",64.8,"CLN9 Comdty","7/2019",68.52,"CLM9 Comdty","6/2019",68.95,"CLK9 Comdty","5/2019",69.1,"CLJ9 Comdty","4/2019",78.24,"CLH9 Comdty","3/2019",81.43
"53","CLX9 Comdty","11/2019",66.68,"CLV9 Comdty","10/2019",66.62,"CLU9 Comdty","9/2019",64.9,"CLQ9 Comdty","8/2019",68.68,"CLN9 Comdty","7/2019",69.01,"CLM9 Comdty","6/2019",69.2,"CLK9 Comdty","5/2019",78.32,"CLJ9 Comdty","4/2019",81.44
"54","CLZ9 Comdty","12/2019",66.84,"CLX9 Comdty","11/2019",66.72,"CLV9 Comdty","10/2019",65.02,"CLU9 Comdty","9/2019",68.85,"CLQ9 Comdty","8/2019",69.11,"CLN9 Comdty","7/2019",69.23,"CLM9 Comdty","6/2019",78.43,"CLK9 Comdty","5/2019",81.46
"55","CLF0 Comdty","1/2020",66.86,"CLZ9 Comdty","12/2019",66.84,"CLX9 Comdty","11/2019",65.17,"CLV9 Comdty","10/2019",69.04,"CLU9 Comdty","9/2019",69.23,"CLQ9 Comdty","8/2019",69.3,"CLN9 Comdty","7/2019",78.49,"CLM9 Comdty","6/2019",81.49
"56","CLG0 Comdty","2/2020",66.9,"CLF0 Comdty","1/2020",66.82,"CLZ9 Comdty","12/2019",65.35,"CLX9 Comdty","11/2019",69.25,"CLV9 Comdty","10/2019",69.37,"CLU9 Comdty","9/2019",69.39,"CLQ9 Comdty","8/2019",78.59,"CLN9 Comdty","7/2019",81.48
"57","CLH0 Comdty","3/2020",66.95,"CLG0 Comdty","2/2020",66.82,"CLF0 Comdty","1/2020",65.38,"CLZ9 Comdty","12/2019",69.47,"CLX9 Comdty","11/2019",69.52,"CLV9 Comdty","10/2019",69.5,"CLU9 Comdty","9/2019",78.71,"CLQ9 Comdty","8/2019",81.51
"58","CLJ0 Comdty","4/2020",67.01,"CLH0 Comdty","3/2020",66.83,"CLG0 Comdty","2/2020",65.42,"CLF0 Comdty","1/2020",69.55,"CLZ9 Comdty","12/2019",69.69,"CLX9 Comdty","11/2019",69.62,"CLV9 Comdty","10/2019",78.85,"CLU9 Comdty","9/2019",81.57
"59","CLK0 Comdty","5/2020",67.08,"CLJ0 Comdty","4/2020",66.85,"CLH0 Comdty","3/2020",65.48,"CLG0 Comdty","2/2020",69.63,"CLF0 Comdty","1/2020",69.72,"CLZ9 Comdty","12/2019",69.77,"CLX9 Comdty","11/2019",79,"CLV9 Comdty","10/2019",81.65
"60","CLM0 Comdty","6/2020",67.17,"CLK0 Comdty","5/2020",66.88,"CLJ0 Comdty","4/2020",65.55,"CLH0 Comdty","3/2020",69.73,"CLG0 Comdty","2/2020",69.75,"CLF0 Comdty","1/2020",69.8,"CLZ9 Comdty","12/2019",79.17,"CLX9 Comdty","11/2019",81.75
