"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"15","CLJ05 Comdty","4/2005",28.44,"CLH05 Comdty","3/2005",26.35,"CLG05 Comdty","2/2005",25.9,"CLF05 Comdty","1/2005",25.87,"CLZ04 Comdty","12/2004",25.35,"CLX04 Comdty","11/2004",26.44,"CLV04 Comdty","10/2004",25.5,"CLU04 Comdty","9/2004",25.15
"16","CLK05 Comdty","5/2005",28.24,"CLJ05 Comdty","4/2005",26.23,"CLH05 Comdty","3/2005",25.8,"CLG05 Comdty","2/2005",25.76,"CLF05 Comdty","1/2005",25.18,"CLZ04 Comdty","12/2004",26.22,"CLX04 Comdty","11/2004",25.31,"CLV04 Comdty","10/2004",25.02
"17","CLM05 Comdty","6/2005",28.06,"CLK05 Comdty","5/2005",26.11,"CLJ05 Comdty","4/2005",25.73,"CLH05 Comdty","3/2005",25.65,"CLG05 Comdty","2/2005",25.04,"CLF05 Comdty","1/2005",26.02,"CLZ04 Comdty","12/2004",25.13,"CLX04 Comdty","11/2004",24.89
"18","CLN05 Comdty","7/2005",27.91,"CLM05 Comdty","6/2005",26,"CLK05 Comdty","5/2005",25.66,"CLJ05 Comdty","4/2005",25.55,"CLH05 Comdty","3/2005",24.92,"CLG05 Comdty","2/2005",25.82,"CLF05 Comdty","1/2005",24.98,"CLZ04 Comdty","12/2004",24.77
"19","CLQ05 Comdty","8/2005",27.77,"CLN05 Comdty","7/2005",25.93,"CLM05 Comdty","6/2005",25.59,"CLK05 Comdty","5/2005",25.45,"CLJ05 Comdty","4/2005",24.8,"CLH05 Comdty","3/2005",25.62,"CLG05 Comdty","2/2005",24.85,"CLF05 Comdty","1/2005",24.68
"20","CLU05 Comdty","9/2005",27.64,"CLQ05 Comdty","8/2005",25.88,"CLN05 Comdty","7/2005",25.55,"CLM05 Comdty","6/2005",25.36,"CLK05 Comdty","5/2005",24.69,"CLJ05 Comdty","4/2005",25.45,"CLH05 Comdty","3/2005",24.73,"CLG05 Comdty","2/2005",24.61
"21","CLV05 Comdty","10/2005",27.51,"CLU05 Comdty","9/2005",25.84,"CLQ05 Comdty","8/2005",25.52,"CLN05 Comdty","7/2005",25.3,"CLM05 Comdty","6/2005",24.6,"CLK05 Comdty","5/2005",25.29,"CLJ05 Comdty","4/2005",24.61,"CLH05 Comdty","3/2005",24.55
"22","CLX05 Comdty","11/2005",27.4,"CLV05 Comdty","10/2005",25.79,"CLU05 Comdty","9/2005",25.52,"CLQ05 Comdty","8/2005",25.27,"CLN05 Comdty","7/2005",24.53,"CLM05 Comdty","6/2005",25.14,"CLK05 Comdty","5/2005",24.5,"CLJ05 Comdty","4/2005",24.49
"23","CLZ05 Comdty","12/2005",27.32,"CLX05 Comdty","11/2005",25.76,"CLV05 Comdty","10/2005",25.53,"CLU05 Comdty","9/2005",25.25,"CLQ05 Comdty","8/2005",24.47,"CLN05 Comdty","7/2005",25.04,"CLM05 Comdty","6/2005",24.4,"CLK05 Comdty","5/2005",24.43
"24","CLF06 Comdty","1/2006",27.25,"CLZ05 Comdty","12/2005",25.75,"CLX05 Comdty","11/2005",25.54,"CLV05 Comdty","10/2005",25.24,"CLU05 Comdty","9/2005",24.43,"CLQ05 Comdty","8/2005",24.99,"CLN05 Comdty","7/2005",24.34,"CLM05 Comdty","6/2005",24.37
"25","CLG06 Comdty","2/2006",27.19,"CLF06 Comdty","1/2006",25.73,"CLZ05 Comdty","12/2005",25.51,"CLX05 Comdty","11/2005",25.24,"CLV05 Comdty","10/2005",24.39,"CLU05 Comdty","9/2005",24.96,"CLQ05 Comdty","8/2005",24.31,"CLN05 Comdty","7/2005",24.33
"26","CLH06 Comdty","3/2006",27.13,"CLG06 Comdty","2/2006",25.72,"CLF06 Comdty","1/2006",25.53,"CLZ05 Comdty","12/2005",25.24,"CLX05 Comdty","11/2005",24.35,"CLV05 Comdty","10/2005",24.93,"CLU05 Comdty","9/2005",24.29,"CLQ05 Comdty","8/2005",24.3
"27","CLJ06 Comdty","4/2006",27.08,"CLH06 Comdty","3/2006",25.71,"CLG06 Comdty","2/2006",25.55,"CLF06 Comdty","1/2006",25.25,"CLZ05 Comdty","12/2005",24.32,"CLX05 Comdty","11/2005",24.9,"CLV05 Comdty","10/2005",24.27,"CLU05 Comdty","9/2005",24.29
"28","CLK06 Comdty","5/2006",27.03,"CLJ06 Comdty","4/2006",25.71,"CLH06 Comdty","3/2006",25.57,"CLG06 Comdty","2/2006",25.26,"CLF06 Comdty","1/2006",24.3,"CLZ05 Comdty","12/2005",24.87,"CLX05 Comdty","11/2005",24.25,"CLV05 Comdty","10/2005",24.28
"29","CLM06 Comdty","6/2006",26.99,"CLK06 Comdty","5/2006",25.71,"CLJ06 Comdty","4/2006",0,"CLH06 Comdty","3/2006",25.27,"CLG06 Comdty","2/2006",24.28,"CLF06 Comdty","1/2006",0,"CLZ05 Comdty","12/2005",24.23,"CLX05 Comdty","11/2005",24.27
"30","CLN06 Comdty","7/2006",0,"CLM06 Comdty","6/2006",25.7,"CLK06 Comdty","5/2006",0,"CLJ06 Comdty","4/2006",0,"CLH06 Comdty","3/2006",24.27,"CLG06 Comdty","2/2006",0,"CLF06 Comdty","1/2006",0,"CLZ05 Comdty","12/2005",24.26
"31","CLZ06 Comdty","12/2006",26.75,"","",0,"CLM06 Comdty","6/2006",25.6,"","",0,"","",0,"","",0,"","",0,"","",0
"32","CLZ07 Comdty","12/2007",26.78,"CLZ06 Comdty","12/2006",25.69,"","",0,"CLM06 Comdty","6/2006",25.33,"","",0,"","",0,"","",0,"","",0
"33","CLZ08 Comdty","12/2008",26.88,"CLZ07 Comdty","12/2007",25.97,"CLZ06 Comdty","12/2006",25.66,"","",0,"CLM06 Comdty","6/2006",24.26,"","",0,"","",0,"","",0
"34","CLZ09 Comdty","12/2009",27.41,"CLZ08 Comdty","12/2008",26.34,"CLZ07 Comdty","12/2007",25.84,"CLZ06 Comdty","12/2006",25.44,"","",0,"CLM06 Comdty","6/2006",24.77,"","",0,"","",0
"35","CLZ10 Comdty","12/2010",0,"CLZ09 Comdty","12/2009",26.93,"CLZ08 Comdty","12/2008",26.28,"CLZ07 Comdty","12/2007",25.59,"CLZ06 Comdty","12/2006",24.2,"","",0,"CLM06 Comdty","6/2006",24.16,"","",0
"36",NA,NA,NA,"CLZ10 Comdty","12/2010",0,"CLZ09 Comdty","12/2009",26.93,"CLZ08 Comdty","12/2008",25.77,"CLZ07 Comdty","12/2007",24.11,"CLZ06 Comdty","12/2006",24.7,"","",0,"CLM06 Comdty","6/2006",24.24
"37",NA,NA,NA,NA,NA,NA,"","",0,"CLZ09 Comdty","12/2009",26.01,"CLZ08 Comdty","12/2008",24.05,"CLZ07 Comdty","12/2007",24.58,"CLZ06 Comdty","12/2006",24.1,"","",0
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ09 Comdty","12/2009",24.14,"CLZ08 Comdty","12/2008",24.49,"CLZ07 Comdty","12/2007",24.04,"CLZ06 Comdty","12/2006",24.24
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ09 Comdty","12/2009",24.58,"CLZ08 Comdty","12/2008",24,"CLZ07 Comdty","12/2007",24.19
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ09 Comdty","12/2009",24.12,"CLZ08 Comdty","12/2008",24.16
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ09 Comdty","12/2009",24.2
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
