"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"11","CLZ02 Comdty","12/2002",21.56,"CLX02 Comdty","11/2002",21.11,"CLV02 Comdty","10/2002",20.94,"CLU02 Comdty","9/2002",23.44,"CLQ02 Comdty","8/2002",24.96,"CLN02 Comdty","7/2002",24.6,"CLM02 Comdty","6/2002",24.91,"CLK02 Comdty","5/2002",26.33
"12","CLF03 Comdty","1/2003",21.59,"CLZ02 Comdty","12/2002",21.15,"CLX02 Comdty","11/2002",20.91,"CLV02 Comdty","10/2002",23.3,"CLU02 Comdty","9/2002",24.72,"CLQ02 Comdty","8/2002",24.42,"CLN02 Comdty","7/2002",24.75,"CLM02 Comdty","6/2002",26.09
"13","CLG03 Comdty","2/2003",21.61,"CLF03 Comdty","1/2003",21.2,"CLZ02 Comdty","12/2002",20.87,"CLX02 Comdty","11/2002",23.18,"CLV02 Comdty","10/2002",24.48,"CLU02 Comdty","9/2002",24.25,"CLQ02 Comdty","8/2002",24.59,"CLN02 Comdty","7/2002",25.85
"14","CLH03 Comdty","3/2003",21.63,"CLG03 Comdty","2/2003",21.24,"CLF03 Comdty","1/2003",20.84,"CLZ02 Comdty","12/2002",23.07,"CLX02 Comdty","11/2002",24.27,"CLV02 Comdty","10/2002",24.09,"CLU02 Comdty","9/2002",24.44,"CLQ02 Comdty","8/2002",25.62
"15","CLJ03 Comdty","4/2003",21.65,"CLH03 Comdty","3/2003",21.28,"CLG03 Comdty","2/2003",20.81,"CLF03 Comdty","1/2003",22.97,"CLZ02 Comdty","12/2002",24.08,"CLX02 Comdty","11/2002",23.93,"CLV02 Comdty","10/2002",24.29,"CLU02 Comdty","9/2002",25.4
"16","CLK03 Comdty","5/2003",21.66,"CLJ03 Comdty","4/2003",21.31,"CLH03 Comdty","3/2003",20.78,"CLG03 Comdty","2/2003",22.87,"CLF03 Comdty","1/2003",23.91,"CLZ02 Comdty","12/2002",23.78,"CLX02 Comdty","11/2002",24.14,"CLV02 Comdty","10/2002",25.18
"17","CLM03 Comdty","6/2003",21.66,"CLK03 Comdty","5/2003",21.33,"CLJ03 Comdty","4/2003",20.75,"CLH03 Comdty","3/2003",22.78,"CLG03 Comdty","2/2003",23.75,"CLF03 Comdty","1/2003",23.63,"CLZ02 Comdty","12/2002",24,"CLX02 Comdty","11/2002",24.98
"18","CLN03 Comdty","7/2003",21.65,"CLM03 Comdty","6/2003",21.34,"CLK03 Comdty","5/2003",20.72,"CLJ03 Comdty","4/2003",22.7,"CLH03 Comdty","3/2003",23.6,"CLG03 Comdty","2/2003",23.5,"CLF03 Comdty","1/2003",23.88,"CLZ02 Comdty","12/2002",24.79
"19","CLQ03 Comdty","8/2003",21.64,"CLN03 Comdty","7/2003",21.35,"CLM03 Comdty","6/2003",20.69,"CLK03 Comdty","5/2003",22.63,"CLJ03 Comdty","4/2003",23.46,"CLH03 Comdty","3/2003",23.39,"CLG03 Comdty","2/2003",23.76,"CLF03 Comdty","1/2003",24.61
"20","CLU03 Comdty","9/2003",21.63,"CLQ03 Comdty","8/2003",21.36,"CLN03 Comdty","7/2003",20.67,"CLM03 Comdty","6/2003",22.56,"CLK03 Comdty","5/2003",23.32,"CLJ03 Comdty","4/2003",23.28,"CLH03 Comdty","3/2003",23.64,"CLG03 Comdty","2/2003",24.44
"21","CLV03 Comdty","10/2003",21.62,"CLU03 Comdty","9/2003",21.37,"CLQ03 Comdty","8/2003",20.67,"CLN03 Comdty","7/2003",22.5,"CLM03 Comdty","6/2003",23.19,"CLK03 Comdty","5/2003",23.18,"CLJ03 Comdty","4/2003",23.53,"CLH03 Comdty","3/2003",24.29
"22","CLX03 Comdty","11/2003",21.61,"CLV03 Comdty","10/2003",21.38,"CLU03 Comdty","9/2003",20.67,"CLQ03 Comdty","8/2003",22.44,"CLN03 Comdty","7/2003",23.06,"CLM03 Comdty","6/2003",23.08,"CLK03 Comdty","5/2003",23.43,"CLJ03 Comdty","4/2003",24.15
"23","CLZ03 Comdty","12/2003",21.6,"CLX03 Comdty","11/2003",21.39,"CLV03 Comdty","10/2003",20.67,"CLU03 Comdty","9/2003",22.4,"CLQ03 Comdty","8/2003",22.94,"CLN03 Comdty","7/2003",22.98,"CLM03 Comdty","6/2003",23.33,"CLK03 Comdty","5/2003",24.02
"24","CLF04 Comdty","1/2004",21.57,"CLZ03 Comdty","12/2003",21.4,"CLX03 Comdty","11/2003",20.67,"CLV03 Comdty","10/2003",22.36,"CLU03 Comdty","9/2003",22.84,"CLQ03 Comdty","8/2003",22.88,"CLN03 Comdty","7/2003",23.23,"CLM03 Comdty","6/2003",23.89
"25","CLG04 Comdty","2/2004",21.54,"CLF04 Comdty","1/2004",21.41,"CLZ03 Comdty","12/2003",20.67,"CLX03 Comdty","11/2003",22.32,"CLV03 Comdty","10/2003",22.76,"CLU03 Comdty","9/2003",22.78,"CLQ03 Comdty","8/2003",23.13,"CLN03 Comdty","7/2003",23.76
"26","CLH04 Comdty","3/2004",21.51,"CLG04 Comdty","2/2004",21.4,"CLF04 Comdty","1/2004",20.66,"CLZ03 Comdty","12/2003",22.28,"CLX03 Comdty","11/2003",22.69,"CLV03 Comdty","10/2003",22.68,"CLU03 Comdty","9/2003",23.04,"CLQ03 Comdty","8/2003",23.63
"27","CLJ04 Comdty","4/2004",21.48,"CLH04 Comdty","3/2004",21.39,"CLG04 Comdty","2/2004",20.65,"CLF04 Comdty","1/2004",22.23,"CLZ03 Comdty","12/2003",22.62,"CLX03 Comdty","11/2003",22.6,"CLV03 Comdty","10/2003",22.95,"CLU03 Comdty","9/2003",23.51
"28","CLK04 Comdty","5/2004",21.45,"CLJ04 Comdty","4/2004",21.38,"CLH04 Comdty","3/2004",20.64,"CLG04 Comdty","2/2004",22.18,"CLF04 Comdty","1/2004",22.55,"CLZ03 Comdty","12/2003",22.52,"CLX03 Comdty","11/2003",22.86,"CLV03 Comdty","10/2003",23.39
"29","CLM04 Comdty","6/2004",21.43,"CLK04 Comdty","5/2004",21.36,"CLJ04 Comdty","4/2004",0,"CLH04 Comdty","3/2004",22.13,"CLG04 Comdty","2/2004",22.48,"CLF04 Comdty","1/2004",0,"CLZ03 Comdty","12/2003",22.79,"CLX03 Comdty","11/2003",23.27
"30","CLN04 Comdty","7/2004",0,"CLM04 Comdty","6/2004",21.34,"CLK04 Comdty","5/2004",0,"CLJ04 Comdty","4/2004",0,"CLH04 Comdty","3/2004",22.41,"CLG04 Comdty","2/2004",0,"CLF04 Comdty","1/2004",0,"CLZ03 Comdty","12/2003",23.16
"31","CLZ04 Comdty","12/2004",21.31,"","",0,"CLM04 Comdty","6/2004",20.58,"","",0,"","",0,"","",0,"","",0,"","",0
"32","CLZ05 Comdty","12/2005",21.19,"CLZ04 Comdty","12/2004",21.25,"","",0,"CLM04 Comdty","6/2004",21.98,"","",0,"","",0,"","",0,"","",0
"33","CLZ06 Comdty","12/2006",21.07,"CLZ05 Comdty","12/2005",21.13,"CLZ04 Comdty","12/2004",20.43,"","",0,"CLM04 Comdty","6/2004",22.22,"","",0,"","",0,"","",0
"34","CLZ07 Comdty","12/2007",20.95,"CLZ06 Comdty","12/2006",21.07,"CLZ05 Comdty","12/2005",20.09,"CLZ04 Comdty","12/2004",21.58,"","",0,"CLM04 Comdty","6/2004",22.14,"","",0,"","",0
"35","CLZ08 Comdty","12/2008",20.83,"CLZ07 Comdty","12/2007",21.02,"CLZ06 Comdty","12/2006",19.87,"CLZ05 Comdty","12/2005",21.16,"CLZ04 Comdty","12/2004",21.94,"","",0,"CLM04 Comdty","6/2004",22.44,"","",0
"36",NA,NA,NA,"CLZ08 Comdty","12/2008",20.97,"CLZ07 Comdty","12/2007",19.79,"CLZ06 Comdty","12/2006",20.86,"CLZ05 Comdty","12/2005",21.56,"CLZ04 Comdty","12/2004",21.82,"","",0,"CLM04 Comdty","6/2004",22.85
"37",NA,NA,NA,NA,NA,NA,"","",0,"CLZ07 Comdty","12/2007",20.76,"CLZ06 Comdty","12/2006",21.24,"CLZ05 Comdty","12/2005",21.48,"CLZ04 Comdty","12/2004",22.15,"","",0
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ07 Comdty","12/2007",21.18,"CLZ06 Comdty","12/2006",21.16,"CLZ05 Comdty","12/2005",21.79,"CLZ04 Comdty","12/2004",22.57
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ07 Comdty","12/2007",21.1,"CLZ06 Comdty","12/2006",21.47,"CLZ05 Comdty","12/2005",22.2
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ07 Comdty","12/2007",21.43,"CLZ06 Comdty","12/2006",21.87
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ07 Comdty","12/2007",21.85
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
