"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"31","CLK11 Comdty","5/2011",102.65,"CLJ11 Comdty","4/2011",115.07,"CLH11 Comdty","3/2011",123.39,"CLG11 Comdty","2/2011",138.55,"CLF11 Comdty","1/2011",124.71,"CLZ10 Comdty","12/2010",104.14,"CLX10 Comdty","11/2010",93.49,"CLU10 Comdty","9/2010",86.62
"32","CLM11 Comdty","6/2011",102.68,"CLK11 Comdty","5/2011",115.09,"CLJ11 Comdty","4/2011",123.27,"CLH11 Comdty","3/2011",138.4,"CLG11 Comdty","2/2011",124.68,"CLF11 Comdty","1/2011",104.05,"CLZ10 Comdty","12/2010",93.46,"CLV10 Comdty","10/2010",86.64
"33","CLN11 Comdty","7/2011",102.71,"CLM11 Comdty","6/2011",115.11,"CLK11 Comdty","5/2011",123.16,"CLJ11 Comdty","4/2011",138.25,"CLH11 Comdty","3/2011",124.66,"CLG11 Comdty","2/2011",103.98,"CLF11 Comdty","1/2011",93.45,"CLX10 Comdty","11/2010",86.66
"34","CLQ11 Comdty","8/2011",102.74,"CLN11 Comdty","7/2011",115.13,"CLM11 Comdty","6/2011",123.05,"CLK11 Comdty","5/2011",138.1,"CLJ11 Comdty","4/2011",124.66,"CLH11 Comdty","3/2011",103.91,"CLG11 Comdty","2/2011",93.44,"CLZ10 Comdty","12/2010",86.68
"35","CLU11 Comdty","9/2011",102.77,"CLQ11 Comdty","8/2011",115.16,"CLN11 Comdty","7/2011",122.95,"CLM11 Comdty","6/2011",137.98,"CLK11 Comdty","5/2011",124.67,"CLJ11 Comdty","4/2011",103.85,"CLH11 Comdty","3/2011",93.42,"CLF11 Comdty","1/2011",86.7
"36","CLV11 Comdty","10/2011",102.8,"CLU11 Comdty","9/2011",115.19,"CLQ11 Comdty","8/2011",122.85,"CLN11 Comdty","7/2011",137.87,"CLM11 Comdty","6/2011",124.68,"CLK11 Comdty","5/2011",103.8,"CLJ11 Comdty","4/2011",93.39,"CLG11 Comdty","2/2011",86.72
"37","CLX11 Comdty","11/2011",102.83,"CLV11 Comdty","10/2011",115.22,"CLU11 Comdty","9/2011",122.75,"CLQ11 Comdty","8/2011",137.78,"CLN11 Comdty","7/2011",124.7,"CLM11 Comdty","6/2011",103.75,"CLK11 Comdty","5/2011",93.36,"CLH11 Comdty","3/2011",86.74
"38","CLZ11 Comdty","12/2011",102.87,"CLX11 Comdty","11/2011",115.26,"CLV11 Comdty","10/2011",122.66,"CLU11 Comdty","9/2011",137.71,"CLQ11 Comdty","8/2011",124.72,"CLN11 Comdty","7/2011",103.72,"CLM11 Comdty","6/2011",93.33,"CLJ11 Comdty","4/2011",86.77
"39","CLF12 Comdty","1/2012",102.9,"CLZ11 Comdty","12/2011",115.3,"CLX11 Comdty","11/2011",122.57,"CLV11 Comdty","10/2011",137.64,"CLU11 Comdty","9/2011",124.75,"CLQ11 Comdty","8/2011",103.7,"CLN11 Comdty","7/2011",93.3,"CLK11 Comdty","5/2011",86.8
"40","CLG12 Comdty","2/2012",102.93,"CLF12 Comdty","1/2012",115.31,"CLZ11 Comdty","12/2011",122.49,"CLX11 Comdty","11/2011",137.58,"CLV11 Comdty","10/2011",124.78,"CLU11 Comdty","9/2011",103.69,"CLQ11 Comdty","8/2011",93.27,"CLM11 Comdty","6/2011",86.84
"41","CLH12 Comdty","3/2012",102.96,"CLG12 Comdty","2/2012",115.32,"CLF12 Comdty","1/2012",122.4,"CLZ11 Comdty","12/2011",137.52,"CLX11 Comdty","11/2011",124.81,"CLV11 Comdty","10/2011",103.68,"CLU11 Comdty","9/2011",93.24,"CLN11 Comdty","7/2011",86.88
"42","CLJ12 Comdty","4/2012",102.99,"CLH12 Comdty","3/2012",115.34,"CLG12 Comdty","2/2012",122.32,"CLF12 Comdty","1/2012",137.46,"CLZ11 Comdty","12/2011",124.84,"CLX11 Comdty","11/2011",103.68,"CLV11 Comdty","10/2011",93.22,"CLQ11 Comdty","8/2011",86.92
"43","CLK12 Comdty","5/2012",103.02,"CLJ12 Comdty","4/2012",115.37,"CLH12 Comdty","3/2012",122.24,"CLG12 Comdty","2/2012",137.4,"CLF12 Comdty","1/2012",124.86,"CLZ11 Comdty","12/2011",103.71,"CLX11 Comdty","11/2011",93.2,"CLU11 Comdty","9/2011",86.96
"44","CLM12 Comdty","6/2012",103.05,"CLK12 Comdty","5/2012",115.4,"CLJ12 Comdty","4/2012",122.17,"CLH12 Comdty","3/2012",137.35,"CLG12 Comdty","2/2012",124.88,"CLF12 Comdty","1/2012",103.7,"CLZ11 Comdty","12/2011",93.18,"CLV11 Comdty","10/2011",87
"45","CLN12 Comdty","7/2012",103.08,"CLM12 Comdty","6/2012",115.43,"CLK12 Comdty","5/2012",122.1,"CLJ12 Comdty","4/2012",137.3,"CLH12 Comdty","3/2012",124.9,"CLG12 Comdty","2/2012",103.69,"CLF12 Comdty","1/2012",93.17,"CLX11 Comdty","11/2011",87.04
"46","CLQ12 Comdty","8/2012",103.11,"CLN12 Comdty","7/2012",115.46,"CLM12 Comdty","6/2012",122.04,"CLK12 Comdty","5/2012",137.25,"CLJ12 Comdty","4/2012",124.93,"CLH12 Comdty","3/2012",103.68,"CLG12 Comdty","2/2012",93.16,"CLZ11 Comdty","12/2011",87.08
"47","CLU12 Comdty","9/2012",103.14,"CLQ12 Comdty","8/2012",115.49,"CLN12 Comdty","7/2012",121.99,"CLM12 Comdty","6/2012",137.21,"CLK12 Comdty","5/2012",124.97,"CLJ12 Comdty","4/2012",103.67,"CLH12 Comdty","3/2012",93.15,"CLF12 Comdty","1/2012",87.12
"48","CLV12 Comdty","10/2012",103.17,"CLU12 Comdty","9/2012",115.52,"CLQ12 Comdty","8/2012",121.94,"CLN12 Comdty","7/2012",137.18,"CLM12 Comdty","6/2012",125.01,"CLK12 Comdty","5/2012",103.67,"CLJ12 Comdty","4/2012",93.14,"CLG12 Comdty","2/2012",87.16
"49","CLX12 Comdty","11/2012",103.21,"CLV12 Comdty","10/2012",115.55,"CLU12 Comdty","9/2012",121.89,"CLQ12 Comdty","8/2012",137.15,"CLN12 Comdty","7/2012",125.05,"CLM12 Comdty","6/2012",103.67,"CLK12 Comdty","5/2012",93.14,"CLH12 Comdty","3/2012",87.2
"50","CLZ12 Comdty","12/2012",103.25,"CLX12 Comdty","11/2012",115.58,"CLV12 Comdty","10/2012",121.84,"CLU12 Comdty","9/2012",137.12,"CLQ12 Comdty","8/2012",125.09,"CLN12 Comdty","7/2012",103.67,"CLM12 Comdty","6/2012",93.14,"CLJ12 Comdty","4/2012",87.24
"51","CLF13 Comdty","1/2013",103.26,"CLZ12 Comdty","12/2012",115.62,"CLX12 Comdty","11/2012",121.8,"CLV12 Comdty","10/2012",137.09,"CLU12 Comdty","9/2012",125.14,"CLQ12 Comdty","8/2012",103.67,"CLN12 Comdty","7/2012",93.14,"CLK12 Comdty","5/2012",87.29
"52","CLG13 Comdty","2/2013",103.27,"CLF13 Comdty","1/2013",115.64,"CLZ12 Comdty","12/2012",121.76,"CLX12 Comdty","11/2012",137.07,"CLV12 Comdty","10/2012",125.19,"CLU12 Comdty","9/2012",103.67,"CLQ12 Comdty","8/2012",93.14,"CLM12 Comdty","6/2012",87.34
"53","CLH13 Comdty","3/2013",103.29,"CLG13 Comdty","2/2013",115.66,"CLF13 Comdty","1/2013",121.71,"CLZ12 Comdty","12/2012",137.06,"CLX12 Comdty","11/2012",125.24,"CLV12 Comdty","10/2012",103.67,"CLU12 Comdty","9/2012",93.15,"CLN12 Comdty","7/2012",87.39
"54","CLJ13 Comdty","4/2013",103.31,"CLH13 Comdty","3/2013",115.68,"CLG13 Comdty","2/2013",121.66,"CLF13 Comdty","1/2013",137.05,"CLZ12 Comdty","12/2012",125.3,"CLX12 Comdty","11/2012",103.67,"CLV12 Comdty","10/2012",93.16,"CLQ12 Comdty","8/2012",87.44
"55","CLK13 Comdty","5/2013",103.34,"CLJ13 Comdty","4/2013",115.7,"CLH13 Comdty","3/2013",121.62,"CLG13 Comdty","2/2013",137.04,"CLF13 Comdty","1/2013",125.31,"CLZ12 Comdty","12/2012",103.67,"CLX12 Comdty","11/2012",93.17,"CLU12 Comdty","9/2012",87.49
"56","CLM13 Comdty","6/2013",103.37,"CLK13 Comdty","5/2013",115.73,"CLJ13 Comdty","4/2013",121.59,"CLH13 Comdty","3/2013",137.04,"CLG13 Comdty","2/2013",125.34,"CLF13 Comdty","1/2013",103.66,"CLZ12 Comdty","12/2012",93.18,"CLV12 Comdty","10/2012",87.54
"57","CLN13 Comdty","7/2013",103.4,"CLM13 Comdty","6/2013",115.76,"CLK13 Comdty","5/2013",121.56,"CLJ13 Comdty","4/2013",137.05,"CLH13 Comdty","3/2013",125.37,"CLG13 Comdty","2/2013",103.67,"CLF13 Comdty","1/2013",93.19,"CLX12 Comdty","11/2012",87.59
"58","CLQ13 Comdty","8/2013",103.43,"CLN13 Comdty","7/2013",115.79,"CLM13 Comdty","6/2013",121.53,"CLK13 Comdty","5/2013",137.06,"CLJ13 Comdty","4/2013",125.41,"CLH13 Comdty","3/2013",103.68,"CLG13 Comdty","2/2013",93.2,"CLZ12 Comdty","12/2012",87.64
"59","CLU13 Comdty","9/2013",103.46,"CLQ13 Comdty","8/2013",115.82,"CLN13 Comdty","7/2013",121.5,"CLM13 Comdty","6/2013",137.07,"CLK13 Comdty","5/2013",125.46,"CLJ13 Comdty","4/2013",103.69,"CLH13 Comdty","3/2013",93.21,"CLF13 Comdty","1/2013",87.68
"60","CLV13 Comdty","10/2013",103.49,"CLU13 Comdty","9/2013",115.85,"CLQ13 Comdty","8/2013",121.47,"CLN13 Comdty","7/2013",137.09,"CLM13 Comdty","6/2013",125.51,"CLK13 Comdty","5/2013",103.71,"CLJ13 Comdty","4/2013",93.22,"CLG13 Comdty","2/2013",87.72
