"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"11","CLK14 Comdty","5/2014",90.8,"CLJ14 Comdty","4/2014",88.35,"CLH14 Comdty","3/2014",94.86,"CLG14 Comdty","2/2014",90.86,"CLF14 Comdty","1/2014",97.49,"CLZ13 Comdty","12/2013",94.17,"CLX13 Comdty","11/2013",92.21,"CLV13 Comdty","10/2013",90.33
"12","CLM14 Comdty","6/2014",90.56,"CLK14 Comdty","5/2014",88.07,"CLJ14 Comdty","4/2014",94.45,"CLH14 Comdty","3/2014",90.6,"CLG14 Comdty","2/2014",96.97,"CLF14 Comdty","1/2014",93.94,"CLZ13 Comdty","12/2013",92.21,"CLX13 Comdty","11/2013",90.34
"13","CLN14 Comdty","7/2014",90.29,"CLM14 Comdty","6/2014",87.84,"CLK14 Comdty","5/2014",94.06,"CLJ14 Comdty","4/2014",90.34,"CLH14 Comdty","3/2014",96.48,"CLG14 Comdty","2/2014",93.72,"CLF14 Comdty","1/2014",92.09,"CLZ13 Comdty","12/2013",90.32
"14","CLQ4 Comdty","8/2014",89.99,"CLN14 Comdty","7/2014",87.56,"CLM14 Comdty","6/2014",93.72,"CLK14 Comdty","5/2014",90.1,"CLJ14 Comdty","4/2014",96.02,"CLH14 Comdty","3/2014",93.52,"CLG14 Comdty","2/2014",91.95,"CLF14 Comdty","1/2014",90.18
"15","CLU4 Comdty","9/2014",89.67,"CLQ4 Comdty","8/2014",87.3,"CLN14 Comdty","7/2014",93.35,"CLM14 Comdty","6/2014",89.88,"CLK14 Comdty","5/2014",95.58,"CLJ14 Comdty","4/2014",93.33,"CLH14 Comdty","3/2014",91.81,"CLG14 Comdty","2/2014",90.02
"16","CLV4 Comdty","10/2014",89.38,"CLU4 Comdty","9/2014",87.05,"CLQ4 Comdty","8/2014",93,"CLN14 Comdty","7/2014",89.6,"CLM14 Comdty","6/2014",95.17,"CLK14 Comdty","5/2014",93.17,"CLJ14 Comdty","4/2014",91.68,"CLH14 Comdty","3/2014",89.86
"17","CLX4 Comdty","11/2014",89.13,"CLV4 Comdty","10/2014",86.83,"CLU4 Comdty","9/2014",92.68,"CLQ4 Comdty","8/2014",89.35,"CLN14 Comdty","7/2014",94.7,"CLM14 Comdty","6/2014",93,"CLK14 Comdty","5/2014",91.56,"CLJ14 Comdty","4/2014",89.72
"18","CLZ4 Comdty","12/2014",88.91,"CLX4 Comdty","11/2014",86.64,"CLV4 Comdty","10/2014",92.41,"CLU4 Comdty","9/2014",89.13,"CLQ4 Comdty","8/2014",94.27,"CLN14 Comdty","7/2014",92.75,"CLM14 Comdty","6/2014",91.44,"CLK14 Comdty","5/2014",89.58
"19","CLF5 Comdty","1/2015",88.57,"CLZ4 Comdty","12/2014",86.51,"CLX4 Comdty","11/2014",92.17,"CLV4 Comdty","10/2014",88.95,"CLU4 Comdty","9/2014",93.89,"CLQ4 Comdty","8/2014",92.52,"CLN14 Comdty","7/2014",91.27,"CLM14 Comdty","6/2014",89.46
"20","CLG5 Comdty","2/2015",88.26,"CLF5 Comdty","1/2015",86.24,"CLZ4 Comdty","12/2014",91.96,"CLX4 Comdty","11/2014",88.8,"CLV4 Comdty","10/2014",93.54,"CLU4 Comdty","9/2014",92.33,"CLQ4 Comdty","8/2014",91.11,"CLN14 Comdty","7/2014",89.28
"21","CLH5 Comdty","3/2015",87.97,"CLG5 Comdty","2/2015",85.99,"CLF5 Comdty","1/2015",91.61,"CLZ4 Comdty","12/2014",88.67,"CLX4 Comdty","11/2014",93.22,"CLV4 Comdty","10/2014",92.15,"CLU4 Comdty","9/2014",90.98,"CLQ4 Comdty","8/2014",89.13
"22","CLJ5 Comdty","4/2015",87.71,"CLH5 Comdty","3/2015",85.76,"CLG5 Comdty","2/2015",91.27,"CLF5 Comdty","1/2015",88.4,"CLZ4 Comdty","12/2014",92.94,"CLX4 Comdty","11/2014",92.02,"CLV4 Comdty","10/2014",90.87,"CLU4 Comdty","9/2014",89
"23","CLK5 Comdty","5/2015",87.49,"CLJ5 Comdty","4/2015",85.55,"CLH5 Comdty","3/2015",90.95,"CLG5 Comdty","2/2015",88.14,"CLF5 Comdty","1/2015",92.52,"CLZ4 Comdty","12/2014",91.91,"CLX4 Comdty","11/2014",90.79,"CLV4 Comdty","10/2014",88.9
"24","CLM5 Comdty","6/2015",87.31,"CLK5 Comdty","5/2015",85.36,"CLJ5 Comdty","4/2015",90.64,"CLH5 Comdty","3/2015",87.91,"CLG5 Comdty","2/2015",92.11,"CLF5 Comdty","1/2015",91.62,"CLZ4 Comdty","12/2014",90.74,"CLX4 Comdty","11/2014",88.83
"25","CLN5 Comdty","7/2015",87.08,"CLM5 Comdty","6/2015",85.2,"CLK5 Comdty","5/2015",90.35,"CLJ5 Comdty","4/2015",87.69,"CLH5 Comdty","3/2015",91.73,"CLG5 Comdty","2/2015",91.35,"CLF5 Comdty","1/2015",90.49,"CLZ4 Comdty","12/2014",88.78
"26","CLQ5 Comdty","8/2015",86.87,"CLN5 Comdty","7/2015",85,"CLM5 Comdty","6/2015",90.07,"CLK5 Comdty","5/2015",87.48,"CLJ5 Comdty","4/2015",91.37,"CLH5 Comdty","3/2015",91.09,"CLG5 Comdty","2/2015",90.25,"CLF5 Comdty","1/2015",88.55
"27","CLU5 Comdty","9/2015",86.7,"CLQ5 Comdty","8/2015",84.83,"CLN5 Comdty","7/2015",89.76,"CLM5 Comdty","6/2015",87.3,"CLK5 Comdty","5/2015",91.03,"CLJ5 Comdty","4/2015",90.85,"CLH5 Comdty","3/2015",90.03,"CLG5 Comdty","2/2015",88.35
"28","CLV5 Comdty","10/2015",86.56,"CLU5 Comdty","9/2015",84.68,"CLQ5 Comdty","8/2015",89.49,"CLN5 Comdty","7/2015",87.08,"CLM5 Comdty","6/2015",90.71,"CLK5 Comdty","5/2015",90.63,"CLJ5 Comdty","4/2015",89.83,"CLH5 Comdty","3/2015",88.15
"29","CLX5 Comdty","11/2015",86.45,"CLV5 Comdty","10/2015",84.57,"CLU5 Comdty","9/2015",89.24,"CLQ5 Comdty","8/2015",86.88,"CLN5 Comdty","7/2015",90.38,"CLM5 Comdty","6/2015",90.44,"CLK5 Comdty","5/2015",89.64,"CLJ5 Comdty","4/2015",87.97
"30","CLZ5 Comdty","12/2015",86.37,"CLX5 Comdty","11/2015",84.5,"CLV5 Comdty","10/2015",89.02,"CLU5 Comdty","9/2015",86.69,"CLQ5 Comdty","8/2015",90.07,"CLN5 Comdty","7/2015",90.21,"CLM5 Comdty","6/2015",89.48,"CLK5 Comdty","5/2015",87.82
"31","CLF6 Comdty","1/2016",86.17,"CLZ5 Comdty","12/2015",84.47,"CLX5 Comdty","11/2015",88.85,"CLV5 Comdty","10/2015",86.55,"CLU5 Comdty","9/2015",89.8,"CLQ5 Comdty","8/2015",90.01,"CLN5 Comdty","7/2015",89.29,"CLM5 Comdty","6/2015",87.7
"32","CLG6 Comdty","2/2016",85.97,"CLF6 Comdty","1/2016",84.33,"CLZ5 Comdty","12/2015",88.71,"CLX5 Comdty","11/2015",86.44,"CLV5 Comdty","10/2015",89.54,"CLU5 Comdty","9/2015",89.83,"CLQ5 Comdty","8/2015",89.11,"CLN5 Comdty","7/2015",87.51
"33","CLH6 Comdty","3/2016",85.78,"CLG6 Comdty","2/2016",84.19,"CLF6 Comdty","1/2016",88.46,"CLZ5 Comdty","12/2015",86.36,"CLX5 Comdty","11/2015",89.3,"CLV5 Comdty","10/2015",89.67,"CLU5 Comdty","9/2015",88.95,"CLQ5 Comdty","8/2015",87.35
"34","CLJ6 Comdty","4/2016",85.61,"CLH6 Comdty","3/2016",84.06,"CLG6 Comdty","2/2016",88.22,"CLF6 Comdty","1/2016",86.17,"CLZ5 Comdty","12/2015",89.08,"CLX5 Comdty","11/2015",89.52,"CLV5 Comdty","10/2015",88.81,"CLU5 Comdty","9/2015",87.22
"35","CLK6 Comdty","5/2016",85.45,"CLJ6 Comdty","4/2016",83.95,"CLH6 Comdty","3/2016",87.99,"CLG6 Comdty","2/2016",86,"CLF6 Comdty","1/2016",88.8,"CLZ5 Comdty","12/2015",89.38,"CLX5 Comdty","11/2015",88.69,"CLV5 Comdty","10/2015",87.11
"36","CLM6 Comdty","6/2016",85.31,"CLK6 Comdty","5/2016",83.85,"CLJ6 Comdty","4/2016",87.77,"CLH6 Comdty","3/2016",85.84,"CLG6 Comdty","2/2016",88.53,"CLF6 Comdty","1/2016",89.17,"CLZ5 Comdty","12/2015",88.58,"CLX5 Comdty","11/2015",87.02
"37","CLN6 Comdty","7/2016",85.13,"CLM6 Comdty","6/2016",83.76,"CLK6 Comdty","5/2016",87.56,"CLJ6 Comdty","4/2016",85.7,"CLH6 Comdty","3/2016",88.26,"CLG6 Comdty","2/2016",88.97,"CLF6 Comdty","1/2016",88.41,"CLZ5 Comdty","12/2015",86.96
"38","CLQ6 Comdty","8/2016",84.98,"CLN6 Comdty","7/2016",83.64,"CLM6 Comdty","6/2016",87.38,"CLK6 Comdty","5/2016",85.57,"CLJ6 Comdty","4/2016",88,"CLH6 Comdty","3/2016",88.77,"CLG6 Comdty","2/2016",88.25,"CLF6 Comdty","1/2016",86.84
"39","CLU6 Comdty","9/2016",84.87,"CLQ6 Comdty","8/2016",83.56,"CLN6 Comdty","7/2016",87.16,"CLM6 Comdty","6/2016",85.45,"CLK6 Comdty","5/2016",87.74,"CLJ6 Comdty","4/2016",88.57,"CLH6 Comdty","3/2016",88.11,"CLG6 Comdty","2/2016",86.73
"40","CLV6 Comdty","10/2016",84.79,"CLU6 Comdty","9/2016",83.51,"CLQ6 Comdty","8/2016",86.97,"CLN6 Comdty","7/2016",85.33,"CLM6 Comdty","6/2016",87.5,"CLK6 Comdty","5/2016",88.38,"CLJ6 Comdty","4/2016",87.97,"CLH6 Comdty","3/2016",86.62
"41","CLX6 Comdty","11/2016",84.74,"CLV6 Comdty","10/2016",83.49,"CLU6 Comdty","9/2016",86.79,"CLQ6 Comdty","8/2016",85.23,"CLN6 Comdty","7/2016",87.29,"CLM6 Comdty","6/2016",88.19,"CLK6 Comdty","5/2016",87.83,"CLJ6 Comdty","4/2016",86.51
"42","CLZ6 Comdty","12/2016",84.71,"CLX6 Comdty","11/2016",83.5,"CLV6 Comdty","10/2016",86.64,"CLU6 Comdty","9/2016",85.15,"CLQ6 Comdty","8/2016",87.1,"CLN6 Comdty","7/2016",88.01,"CLM6 Comdty","6/2016",87.69,"CLK6 Comdty","5/2016",86.41
"43","CLF7 Comdty","1/2017",84.58,"CLZ6 Comdty","12/2016",83.52,"CLX6 Comdty","11/2016",86.52,"CLV6 Comdty","10/2016",85.08,"CLU6 Comdty","9/2016",86.91,"CLQ6 Comdty","8/2016",87.84,"CLN6 Comdty","7/2016",87.56,"CLM6 Comdty","6/2016",86.32
"44","CLG7 Comdty","2/2017",84.45,"CLF7 Comdty","1/2017",83.43,"CLZ6 Comdty","12/2016",86.43,"CLX6 Comdty","11/2016",85.03,"CLV6 Comdty","10/2016",86.73,"CLU6 Comdty","9/2016",87.68,"CLQ6 Comdty","8/2016",87.45,"CLN6 Comdty","7/2016",86.23
"45","CLH7 Comdty","3/2017",84.33,"CLG7 Comdty","2/2017",83.34,"CLF7 Comdty","1/2017",86.27,"CLZ6 Comdty","12/2016",84.99,"CLX6 Comdty","11/2016",86.55,"CLV6 Comdty","10/2016",87.52,"CLU6 Comdty","9/2016",87.34,"CLQ6 Comdty","8/2016",86.15
"46","CLJ7 Comdty","4/2017",84.22,"CLH7 Comdty","3/2017",83.26,"CLG7 Comdty","2/2017",86.12,"CLF7 Comdty","1/2017",84.89,"CLZ6 Comdty","12/2016",86.38,"CLX6 Comdty","11/2016",87.37,"CLV6 Comdty","10/2016",87.24,"CLU6 Comdty","9/2016",86.08
"47","CLK7 Comdty","5/2017",84.12,"CLJ7 Comdty","4/2017",83.19,"CLH7 Comdty","3/2017",85.97,"CLG7 Comdty","2/2017",84.8,"CLF7 Comdty","1/2017",86.21,"CLZ6 Comdty","12/2016",87.22,"CLX6 Comdty","11/2016",87.15,"CLV6 Comdty","10/2016",86.02
"48","CLM7 Comdty","6/2017",84.04,"CLK7 Comdty","5/2017",83.12,"CLJ7 Comdty","4/2017",85.83,"CLH7 Comdty","3/2017",84.71,"CLG7 Comdty","2/2017",86.05,"CLF7 Comdty","1/2017",87.08,"CLZ6 Comdty","12/2016",87.06,"CLX6 Comdty","11/2016",85.97
"49","CLN7 Comdty","7/2017",83.93,"CLM7 Comdty","6/2017",83.06,"CLK7 Comdty","5/2017",85.69,"CLJ7 Comdty","4/2017",84.63,"CLH7 Comdty","3/2017",85.89,"CLG7 Comdty","2/2017",86.95,"CLF7 Comdty","1/2017",86.96,"CLZ6 Comdty","12/2016",85.93
"50","CLQ7 Comdty","8/2017",83.84,"CLN7 Comdty","7/2017",82.99,"CLM7 Comdty","6/2017",85.55,"CLK7 Comdty","5/2017",84.55,"CLJ7 Comdty","4/2017",85.74,"CLH7 Comdty","3/2017",86.83,"CLG7 Comdty","2/2017",86.86,"CLF7 Comdty","1/2017",85.88
"51","CLU7 Comdty","9/2017",83.76,"CLQ7 Comdty","8/2017",82.94,"CLN7 Comdty","7/2017",85.42,"CLM7 Comdty","6/2017",84.48,"CLK7 Comdty","5/2017",85.59,"CLJ7 Comdty","4/2017",86.71,"CLH7 Comdty","3/2017",86.76,"CLG7 Comdty","2/2017",85.83
"52","CLV7 Comdty","10/2017",83.69,"CLU7 Comdty","9/2017",82.9,"CLQ7 Comdty","8/2017",85.29,"CLN7 Comdty","7/2017",84.41,"CLM7 Comdty","6/2017",85.45,"CLK7 Comdty","5/2017",86.59,"CLJ7 Comdty","4/2017",86.67,"CLH7 Comdty","3/2017",85.79
"53","CLX7 Comdty","11/2017",83.63,"CLV7 Comdty","10/2017",82.87,"CLU7 Comdty","9/2017",85.17,"CLQ7 Comdty","8/2017",84.35,"CLN7 Comdty","7/2017",85.31,"CLM7 Comdty","6/2017",86.48,"CLK7 Comdty","5/2017",86.58,"CLJ7 Comdty","4/2017",85.76
"54","CLZ7 Comdty","12/2017",83.59,"CLX7 Comdty","11/2017",82.85,"CLV7 Comdty","10/2017",85.07,"CLU7 Comdty","9/2017",84.29,"CLQ7 Comdty","8/2017",85.17,"CLN7 Comdty","7/2017",86.37,"CLM7 Comdty","6/2017",86.49,"CLK7 Comdty","5/2017",85.73
"55","CLF8 Comdty","1/2018",83.49,"CLZ7 Comdty","12/2017",82.84,"CLX7 Comdty","11/2017",84.97,"CLV7 Comdty","10/2017",84.25,"CLU7 Comdty","9/2017",85.04,"CLQ7 Comdty","8/2017",86.26,"CLN7 Comdty","7/2017",86.4,"CLM7 Comdty","6/2017",85.7
"56","CLG8 Comdty","2/2018",83.39,"CLF8 Comdty","1/2018",82.76,"CLZ7 Comdty","12/2017",84.88,"CLX7 Comdty","11/2017",84.21,"CLV7 Comdty","10/2017",84.91,"CLU7 Comdty","9/2017",86.16,"CLQ7 Comdty","8/2017",86.32,"CLN7 Comdty","7/2017",85.68
"57","CLH8 Comdty","3/2018",83.3,"CLG8 Comdty","2/2018",82.68,"CLF8 Comdty","1/2018",84.77,"CLZ7 Comdty","12/2017",84.17,"CLX7 Comdty","11/2017",84.79,"CLV7 Comdty","10/2017",86.06,"CLU7 Comdty","9/2017",86.24,"CLQ7 Comdty","8/2017",85.66
"58","CLJ8 Comdty","4/2018",83.22,"CLH8 Comdty","3/2018",82.61,"CLG8 Comdty","2/2018",84.67,"CLF8 Comdty","1/2018",84.1,"CLZ7 Comdty","12/2017",84.67,"CLX7 Comdty","11/2017",85.97,"CLV7 Comdty","10/2017",86.16,"CLU7 Comdty","9/2017",85.64
"59","CLK8 Comdty","5/2018",83.14,"CLJ8 Comdty","4/2018",82.54,"CLH8 Comdty","3/2018",84.57,"CLG8 Comdty","2/2018",84.03,"CLF8 Comdty","1/2018",84.55,"CLZ7 Comdty","12/2017",85.89,"CLX7 Comdty","11/2017",86.09,"CLV7 Comdty","10/2017",85.62
"60","CLM8 Comdty","6/2018",83.07,"CLK8 Comdty","5/2018",82.48,"CLJ8 Comdty","4/2018",84.47,"CLH8 Comdty","3/2018",83.97,"CLG8 Comdty","2/2018",84.44,"CLF8 Comdty","1/2018",85.81,"CLZ7 Comdty","12/2017",86.03,"CLX7 Comdty","11/2017",85.6
