"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"23","CLK13 Comdty","5/2013",101.83,"CLJ13 Comdty","4/2013",109.98,"CLH13 Comdty","3/2013",104.74,"CLG13 Comdty","2/2013",101.42,"CLF13 Comdty","1/2013",99.9,"CLZ12 Comdty","12/2012",93.85,"CLX12 Comdty","11/2012",89.75,"CLV12 Comdty","10/2012",88.11
"24","CLM13 Comdty","6/2013",101.73,"CLK13 Comdty","5/2013",109.69,"CLJ13 Comdty","4/2013",104.47,"CLH13 Comdty","3/2013",101.27,"CLG13 Comdty","2/2013",99.78,"CLF13 Comdty","1/2013",93.7,"CLZ12 Comdty","12/2012",89.82,"CLX12 Comdty","11/2012",88.19
"25","CLN13 Comdty","7/2013",101.53,"CLM13 Comdty","6/2013",109.43,"CLK13 Comdty","5/2013",104.21,"CLJ13 Comdty","4/2013",101.13,"CLH13 Comdty","3/2013",99.67,"CLG13 Comdty","2/2013",93.55,"CLF13 Comdty","1/2013",89.79,"CLZ12 Comdty","12/2012",88.29
"26","CLQ13 Comdty","8/2013",101.37,"CLN13 Comdty","7/2013",109.12,"CLM13 Comdty","6/2013",103.96,"CLK13 Comdty","5/2013",101,"CLJ13 Comdty","4/2013",99.56,"CLH13 Comdty","3/2013",93.4,"CLG13 Comdty","2/2013",89.76,"CLF13 Comdty","1/2013",88.29
"27","CLU13 Comdty","9/2013",101.24,"CLQ13 Comdty","8/2013",108.84,"CLN13 Comdty","7/2013",103.77,"CLM13 Comdty","6/2013",100.88,"CLK13 Comdty","5/2013",99.45,"CLJ13 Comdty","4/2013",93.26,"CLH13 Comdty","3/2013",89.74,"CLG13 Comdty","2/2013",88.3
"28","CLV13 Comdty","10/2013",101.18,"CLU13 Comdty","9/2013",108.59,"CLQ13 Comdty","8/2013",103.59,"CLN13 Comdty","7/2013",100.77,"CLM13 Comdty","6/2013",99.34,"CLK13 Comdty","5/2013",93.12,"CLJ13 Comdty","4/2013",89.72,"CLH13 Comdty","3/2013",88.31
"29","CLX13 Comdty","11/2013",101.16,"CLV13 Comdty","10/2013",108.44,"CLU13 Comdty","9/2013",103.44,"CLQ13 Comdty","8/2013",100.67,"CLN13 Comdty","7/2013",99.28,"CLM13 Comdty","6/2013",92.98,"CLK13 Comdty","5/2013",89.71,"CLJ13 Comdty","4/2013",88.32
"30","CLZ13 Comdty","12/2013",101.2,"CLX13 Comdty","11/2013",108.33,"CLV13 Comdty","10/2013",103.3,"CLU13 Comdty","9/2013",100.59,"CLQ13 Comdty","8/2013",99.24,"CLN13 Comdty","7/2013",92.87,"CLM13 Comdty","6/2013",89.7,"CLK13 Comdty","5/2013",88.34
"31","CLF14 Comdty","1/2014",101.03,"CLZ13 Comdty","12/2013",108.23,"CLX13 Comdty","11/2013",103.18,"CLV13 Comdty","10/2013",100.52,"CLU13 Comdty","9/2013",99.2,"CLQ13 Comdty","8/2013",92.77,"CLN13 Comdty","7/2013",89.7,"CLM13 Comdty","6/2013",88.36
"32","CLG14 Comdty","2/2014",100.87,"CLF14 Comdty","1/2014",108.02,"CLZ13 Comdty","12/2013",103.08,"CLX13 Comdty","11/2013",100.46,"CLV13 Comdty","10/2013",99.17,"CLU13 Comdty","9/2013",92.69,"CLQ13 Comdty","8/2013",89.7,"CLN13 Comdty","7/2013",88.39
"33","CLH14 Comdty","3/2014",100.73,"CLG14 Comdty","2/2014",107.83,"CLF14 Comdty","1/2014",102.94,"CLZ13 Comdty","12/2013",100.41,"CLX13 Comdty","11/2013",99.15,"CLV13 Comdty","10/2013",92.62,"CLU13 Comdty","9/2013",89.72,"CLQ13 Comdty","8/2013",88.43
"34","CLJ14 Comdty","4/2014",100.6,"CLH14 Comdty","3/2014",107.65,"CLG14 Comdty","2/2014",102.8,"CLF14 Comdty","1/2014",100.38,"CLZ13 Comdty","12/2013",99.14,"CLX13 Comdty","11/2013",92.57,"CLV13 Comdty","10/2013",89.74,"CLU13 Comdty","9/2013",88.48
"35","CLK14 Comdty","5/2014",100.49,"CLJ14 Comdty","4/2014",107.47,"CLH14 Comdty","3/2014",102.66,"CLG14 Comdty","2/2014",100.36,"CLF14 Comdty","1/2014",99.07,"CLZ13 Comdty","12/2013",92.53,"CLX13 Comdty","11/2013",89.77,"CLV13 Comdty","10/2013",88.53
"36","CLM14 Comdty","6/2014",100.38,"CLK14 Comdty","5/2014",107.3,"CLJ14 Comdty","4/2014",102.53,"CLH14 Comdty","3/2014",100.34,"CLG14 Comdty","2/2014",99,"CLF14 Comdty","1/2014",92.48,"CLZ13 Comdty","12/2013",89.8,"CLX13 Comdty","11/2013",88.58
"37","CLN14 Comdty","7/2014",100.28,"CLM14 Comdty","6/2014",107.14,"CLK14 Comdty","5/2014",102.4,"CLJ14 Comdty","4/2014",100.32,"CLH14 Comdty","3/2014",98.93,"CLG14 Comdty","2/2014",92.43,"CLF14 Comdty","1/2014",89.78,"CLZ13 Comdty","12/2013",88.63
"38","CLQ4 Comdty","8/2014",100.19,"CLN14 Comdty","7/2014",106.98,"CLM14 Comdty","6/2014",102.27,"CLK14 Comdty","5/2014",100.31,"CLJ14 Comdty","4/2014",98.87,"CLH14 Comdty","3/2014",92.38,"CLG14 Comdty","2/2014",89.76,"CLF14 Comdty","1/2014",88.63
"39","CLU4 Comdty","9/2014",100.1,"CLQ4 Comdty","8/2014",106.83,"CLN14 Comdty","7/2014",102.14,"CLM14 Comdty","6/2014",100.3,"CLK14 Comdty","5/2014",98.82,"CLJ14 Comdty","4/2014",92.34,"CLH14 Comdty","3/2014",89.74,"CLG14 Comdty","2/2014",88.63
"40","CLV4 Comdty","10/2014",100.03,"CLU4 Comdty","9/2014",106.7,"CLQ4 Comdty","8/2014",102.02,"CLN14 Comdty","7/2014",100.29,"CLM14 Comdty","6/2014",98.77,"CLK14 Comdty","5/2014",92.3,"CLJ14 Comdty","4/2014",89.72,"CLH14 Comdty","3/2014",88.63
"41","CLX4 Comdty","11/2014",99.97,"CLV4 Comdty","10/2014",106.58,"CLU4 Comdty","9/2014",101.91,"CLQ4 Comdty","8/2014",100.29,"CLN14 Comdty","7/2014",98.72,"CLM14 Comdty","6/2014",92.26,"CLK14 Comdty","5/2014",89.71,"CLJ14 Comdty","4/2014",88.64
"42","CLZ4 Comdty","12/2014",99.93,"CLX4 Comdty","11/2014",106.48,"CLV4 Comdty","10/2014",101.8,"CLU4 Comdty","9/2014",100.3,"CLQ4 Comdty","8/2014",98.68,"CLN14 Comdty","7/2014",92.23,"CLM14 Comdty","6/2014",89.7,"CLK14 Comdty","5/2014",88.66
"43","CLF5 Comdty","1/2015",99.85,"CLZ4 Comdty","12/2014",106.41,"CLX4 Comdty","11/2014",101.7,"CLV4 Comdty","10/2014",100.32,"CLU4 Comdty","9/2014",98.65,"CLQ4 Comdty","8/2014",92.2,"CLN14 Comdty","7/2014",89.69,"CLM14 Comdty","6/2014",88.69
"44","CLG5 Comdty","2/2015",99.78,"CLF5 Comdty","1/2015",106.31,"CLZ4 Comdty","12/2014",101.64,"CLX4 Comdty","11/2014",100.35,"CLV4 Comdty","10/2014",98.63,"CLU4 Comdty","9/2014",92.17,"CLQ4 Comdty","8/2014",89.69,"CLN14 Comdty","7/2014",88.72
"45","CLH5 Comdty","3/2015",99.72,"CLG5 Comdty","2/2015",106.22,"CLF5 Comdty","1/2015",101.57,"CLZ4 Comdty","12/2014",100.39,"CLX4 Comdty","11/2014",98.62,"CLV4 Comdty","10/2014",92.15,"CLU4 Comdty","9/2014",89.7,"CLQ4 Comdty","8/2014",88.75
"46","CLJ5 Comdty","4/2015",99.68,"CLH5 Comdty","3/2015",106.15,"CLG5 Comdty","2/2015",101.51,"CLF5 Comdty","1/2015",100.42,"CLZ4 Comdty","12/2014",98.62,"CLX4 Comdty","11/2014",92.13,"CLV4 Comdty","10/2014",89.71,"CLU4 Comdty","9/2014",88.78
"47","CLK5 Comdty","5/2015",99.65,"CLJ5 Comdty","4/2015",106.09,"CLH5 Comdty","3/2015",101.47,"CLG5 Comdty","2/2015",100.46,"CLF5 Comdty","1/2015",98.61,"CLZ4 Comdty","12/2014",92.13,"CLX4 Comdty","11/2014",89.72,"CLV4 Comdty","10/2014",88.83
"48","CLM5 Comdty","6/2015",99.62,"CLK5 Comdty","5/2015",106.04,"CLJ5 Comdty","4/2015",101.44,"CLH5 Comdty","3/2015",100.51,"CLG5 Comdty","2/2015",98.6,"CLF5 Comdty","1/2015",92.14,"CLZ4 Comdty","12/2014",89.74,"CLX4 Comdty","11/2014",88.88
"49","CLN5 Comdty","7/2015",99.59,"CLM5 Comdty","6/2015",106,"CLK5 Comdty","5/2015",101.42,"CLJ5 Comdty","4/2015",100.56,"CLH5 Comdty","3/2015",98.6,"CLG5 Comdty","2/2015",92.15,"CLF5 Comdty","1/2015",89.73,"CLZ4 Comdty","12/2014",88.94
"50","CLQ5 Comdty","8/2015",99.57,"CLN5 Comdty","7/2015",105.96,"CLM5 Comdty","6/2015",101.41,"CLK5 Comdty","5/2015",100.61,"CLJ5 Comdty","4/2015",98.6,"CLH5 Comdty","3/2015",92.17,"CLG5 Comdty","2/2015",89.73,"CLF5 Comdty","1/2015",88.99
"51","CLU5 Comdty","9/2015",99.55,"CLQ5 Comdty","8/2015",105.93,"CLN5 Comdty","7/2015",101.4,"CLM5 Comdty","6/2015",100.67,"CLK5 Comdty","5/2015",98.61,"CLJ5 Comdty","4/2015",92.2,"CLH5 Comdty","3/2015",89.73,"CLG5 Comdty","2/2015",89.04
"52","CLV5 Comdty","10/2015",99.54,"CLU5 Comdty","9/2015",105.9,"CLQ5 Comdty","8/2015",101.39,"CLN5 Comdty","7/2015",100.73,"CLM5 Comdty","6/2015",98.62,"CLK5 Comdty","5/2015",92.23,"CLJ5 Comdty","4/2015",89.74,"CLH5 Comdty","3/2015",89.09
"53","CLX5 Comdty","11/2015",99.54,"CLV5 Comdty","10/2015",105.88,"CLU5 Comdty","9/2015",101.38,"CLQ5 Comdty","8/2015",100.79,"CLN5 Comdty","7/2015",98.63,"CLM5 Comdty","6/2015",92.26,"CLK5 Comdty","5/2015",89.76,"CLJ5 Comdty","4/2015",89.15
"54","CLZ5 Comdty","12/2015",99.56,"CLX5 Comdty","11/2015",105.87,"CLV5 Comdty","10/2015",101.38,"CLU5 Comdty","9/2015",100.86,"CLQ5 Comdty","8/2015",98.64,"CLN5 Comdty","7/2015",92.3,"CLM5 Comdty","6/2015",89.78,"CLK5 Comdty","5/2015",89.21
"55","CLF6 Comdty","1/2016",99.57,"CLZ5 Comdty","12/2015",105.86,"CLX5 Comdty","11/2015",101.38,"CLV5 Comdty","10/2015",100.93,"CLU5 Comdty","9/2015",98.66,"CLQ5 Comdty","8/2015",92.34,"CLN5 Comdty","7/2015",89.8,"CLM5 Comdty","6/2015",89.27
"56","CLG6 Comdty","2/2016",99.58,"CLF6 Comdty","1/2016",105.82,"CLZ5 Comdty","12/2015",101.39,"CLX5 Comdty","11/2015",101.01,"CLV5 Comdty","10/2015",98.68,"CLU5 Comdty","9/2015",92.38,"CLQ5 Comdty","8/2015",89.83,"CLN5 Comdty","7/2015",89.34
"57","CLH6 Comdty","3/2016",99.6,"CLG6 Comdty","2/2016",105.8,"CLF6 Comdty","1/2016",101.39,"CLZ5 Comdty","12/2015",101.09,"CLX5 Comdty","11/2015",98.7,"CLV5 Comdty","10/2015",92.43,"CLU5 Comdty","9/2015",89.86,"CLQ5 Comdty","8/2015",89.41
"58","CLJ6 Comdty","4/2016",99.62,"CLH6 Comdty","3/2016",105.78,"CLG6 Comdty","2/2016",101.4,"CLF6 Comdty","1/2016",101.15,"CLZ5 Comdty","12/2015",98.72,"CLX5 Comdty","11/2015",92.48,"CLV5 Comdty","10/2015",89.89,"CLU5 Comdty","9/2015",89.48
"59","CLK6 Comdty","5/2016",99.65,"CLJ6 Comdty","4/2016",105.77,"CLH6 Comdty","3/2016",101.41,"CLG6 Comdty","2/2016",101.21,"CLF6 Comdty","1/2016",98.73,"CLZ5 Comdty","12/2015",92.53,"CLX5 Comdty","11/2015",89.93,"CLV5 Comdty","10/2015",89.55
"60","CLM6 Comdty","6/2016",99.68,"CLK6 Comdty","5/2016",105.77,"CLJ6 Comdty","4/2016",101.43,"CLH6 Comdty","3/2016",101.28,"CLG6 Comdty","2/2016",98.75,"CLF6 Comdty","1/2016",92.57,"CLZ5 Comdty","12/2015",89.97,"CLX5 Comdty","11/2015",89.63
