"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"12","CLK02 Comdty","5/2002",26.29,"CLJ02 Comdty","4/2002",24.43,"CLH02 Comdty","3/2002",25.24,"CLG02 Comdty","2/2002",25.19,"CLF02 Comdty","1/2002",24.03,"CLZ01 Comdty","12/2001",25.95,"CLX01 Comdty","11/2001",26.82,"CLV01 Comdty","10/2001",28.71
"13","CLM02 Comdty","6/2002",26.01,"CLK02 Comdty","5/2002",24.26,"CLJ02 Comdty","4/2002",24.99,"CLH02 Comdty","3/2002",24.96,"CLG02 Comdty","2/2002",23.85,"CLF02 Comdty","1/2002",25.6,"CLZ01 Comdty","12/2001",26.41,"CLX01 Comdty","11/2001",28.37
"14","CLN02 Comdty","7/2002",25.74,"CLM02 Comdty","6/2002",24.08,"CLK02 Comdty","5/2002",24.74,"CLJ02 Comdty","4/2002",24.73,"CLH02 Comdty","3/2002",23.67,"CLG02 Comdty","2/2002",25.29,"CLF02 Comdty","1/2002",26.05,"CLZ01 Comdty","12/2001",28.04
"15","CLQ02 Comdty","8/2002",25.49,"CLN02 Comdty","7/2002",23.9,"CLM02 Comdty","6/2002",24.49,"CLK02 Comdty","5/2002",24.5,"CLJ02 Comdty","4/2002",23.5,"CLH02 Comdty","3/2002",25,"CLG02 Comdty","2/2002",25.71,"CLF02 Comdty","1/2002",27.72
"16","CLU02 Comdty","9/2002",25.24,"CLQ02 Comdty","8/2002",23.72,"CLN02 Comdty","7/2002",24.27,"CLM02 Comdty","6/2002",24.27,"CLK02 Comdty","5/2002",23.33,"CLJ02 Comdty","4/2002",24.76,"CLH02 Comdty","3/2002",25.38,"CLG02 Comdty","2/2002",27.46
"17","CLV02 Comdty","10/2002",24.99,"CLU02 Comdty","9/2002",23.55,"CLQ02 Comdty","8/2002",24.05,"CLN02 Comdty","7/2002",24.08,"CLM02 Comdty","6/2002",23.16,"CLK02 Comdty","5/2002",24.57,"CLJ02 Comdty","4/2002",25.07,"CLH02 Comdty","3/2002",27.2
"18","CLX02 Comdty","11/2002",24.76,"CLV02 Comdty","10/2002",23.32,"CLU02 Comdty","9/2002",23.83,"CLQ02 Comdty","8/2002",23.92,"CLN02 Comdty","7/2002",23.01,"CLM02 Comdty","6/2002",24.41,"CLK02 Comdty","5/2002",24.78,"CLJ02 Comdty","4/2002",26.96
"19","CLZ02 Comdty","12/2002",24.56,"CLX02 Comdty","11/2002",23.17,"CLV02 Comdty","10/2002",23.61,"CLU02 Comdty","9/2002",23.76,"CLQ02 Comdty","8/2002",22.89,"CLN02 Comdty","7/2002",24.27,"CLM02 Comdty","6/2002",24.52,"CLK02 Comdty","5/2002",26.74
"20","CLF03 Comdty","1/2003",24.38,"CLZ02 Comdty","12/2002",23.02,"CLX02 Comdty","11/2002",23.4,"CLV02 Comdty","10/2002",23.61,"CLU02 Comdty","9/2002",22.78,"CLQ02 Comdty","8/2002",24.14,"CLN02 Comdty","7/2002",24.3,"CLM02 Comdty","6/2002",26.54
"21","CLG03 Comdty","2/2003",24.2,"CLF03 Comdty","1/2003",22.88,"CLZ02 Comdty","12/2002",23.21,"CLX02 Comdty","11/2002",23.47,"CLV02 Comdty","10/2002",22.67,"CLU02 Comdty","9/2002",24.01,"CLQ02 Comdty","8/2002",24.09,"CLN02 Comdty","7/2002",26.37
"22","CLH03 Comdty","3/2003",24.03,"CLG03 Comdty","2/2003",22.74,"CLF03 Comdty","1/2003",23.04,"CLZ02 Comdty","12/2002",23.34,"CLX02 Comdty","11/2002",22.56,"CLV02 Comdty","10/2002",23.88,"CLU02 Comdty","9/2002",23.89,"CLQ02 Comdty","8/2002",26.2
"23","CLJ03 Comdty","4/2003",23.88,"CLH03 Comdty","3/2003",22.61,"CLG03 Comdty","2/2003",22.87,"CLF03 Comdty","1/2003",23.21,"CLZ02 Comdty","12/2002",22.45,"CLX02 Comdty","11/2002",23.75,"CLV02 Comdty","10/2002",23.69,"CLU02 Comdty","9/2002",26.03
"24","CLK03 Comdty","5/2003",23.75,"CLJ03 Comdty","4/2003",22.49,"CLH03 Comdty","3/2003",22.71,"CLG03 Comdty","2/2003",23.08,"CLF03 Comdty","1/2003",22.34,"CLZ02 Comdty","12/2002",23.62,"CLX02 Comdty","11/2002",23.5,"CLV02 Comdty","10/2002",25.86
"25","CLM03 Comdty","6/2003",23.62,"CLK03 Comdty","5/2003",22.39,"CLJ03 Comdty","4/2003",22.56,"CLH03 Comdty","3/2003",22.96,"CLG03 Comdty","2/2003",22.24,"CLF03 Comdty","1/2003",23.49,"CLZ02 Comdty","12/2002",23.31,"CLX02 Comdty","11/2002",25.69
"26","CLN03 Comdty","7/2003",23.49,"CLM03 Comdty","6/2003",22.3,"CLK03 Comdty","5/2003",22.41,"CLJ03 Comdty","4/2003",22.85,"CLH03 Comdty","3/2003",22.14,"CLG03 Comdty","2/2003",23.36,"CLF03 Comdty","1/2003",23.13,"CLZ02 Comdty","12/2002",25.53
"27","CLQ03 Comdty","8/2003",23.37,"CLN03 Comdty","7/2003",22.23,"CLM03 Comdty","6/2003",22.27,"CLK03 Comdty","5/2003",22.75,"CLJ03 Comdty","4/2003",22.04,"CLH03 Comdty","3/2003",23.23,"CLG03 Comdty","2/2003",22.95,"CLF03 Comdty","1/2003",25.36
"28","CLU03 Comdty","9/2003",23.26,"CLQ03 Comdty","8/2003",22.16,"CLN03 Comdty","7/2003",22.15,"CLM03 Comdty","6/2003",22.65,"CLK03 Comdty","5/2003",21.94,"CLJ03 Comdty","4/2003",23.11,"CLH03 Comdty","3/2003",22.78,"CLG03 Comdty","2/2003",25.19
"29","CLV03 Comdty","10/2003",0,"CLU03 Comdty","9/2003",22.1,"CLQ03 Comdty","8/2003",22.04,"CLN03 Comdty","7/2003",0,"CLM03 Comdty","6/2003",21.85,"CLK03 Comdty","5/2003",22.99,"CLJ03 Comdty","4/2003",0,"CLH03 Comdty","3/2003",25.02
"30","CLX03 Comdty","11/2003",0,"CLV03 Comdty","10/2003",0,"CLU03 Comdty","9/2003",21.94,"CLQ03 Comdty","8/2003",0,"CLN03 Comdty","7/2003",0,"CLM03 Comdty","6/2003",22.89,"CLK03 Comdty","5/2003",0,"CLJ03 Comdty","4/2003",0
"31","CLZ03 Comdty","12/2003",22.96,"","",0,"","",0,"","",0,"","",0,"","",0,"CLM03 Comdty","6/2003",0,"","",0
"32","CLZ04 Comdty","12/2004",22.46,"CLZ03 Comdty","12/2003",21.95,"","",0,"","",0,"","",0,"","",0,"","",0,"CLM03 Comdty","6/2003",0
"33","CLZ05 Comdty","12/2005",22.13,"CLZ04 Comdty","12/2004",21.58,"CLZ03 Comdty","12/2003",21.79,"","",0,"","",0,"","",0,"","",0,"","",0
"34","CLZ06 Comdty","12/2006",21.83,"CLZ05 Comdty","12/2005",21.27,"CLZ04 Comdty","12/2004",21.36,"CLZ03 Comdty","12/2003",22.29,"","",0,"","",0,"","",0,"","",0
"35","CLZ07 Comdty","12/2007",21.83,"CLZ06 Comdty","12/2006",20.97,"CLZ05 Comdty","12/2005",20.99,"CLZ04 Comdty","12/2004",22.03,"CLZ03 Comdty","12/2003",21.5,"","",0,"","",0,"","",0
"36",NA,NA,NA,"CLZ07 Comdty","12/2007",20.97,"CLZ06 Comdty","12/2006",20.69,"CLZ05 Comdty","12/2005",21.79,"CLZ04 Comdty","12/2004",21.25,"CLZ03 Comdty","12/2003",22.39,"","",0,"","",0
"37",NA,NA,NA,NA,NA,NA,"CLZ07 Comdty","12/2007",20.69,"CLZ06 Comdty","12/2006",21.59,"CLZ05 Comdty","12/2005",21,"CLZ04 Comdty","12/2004",21.89,"CLZ03 Comdty","12/2003",21.34,"","",0
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ07 Comdty","12/2007",21.49,"CLZ06 Comdty","12/2006",20.75,"CLZ05 Comdty","12/2005",21.39,"CLZ04 Comdty","12/2004",20.43,"CLZ03 Comdty","12/2003",23.75
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ07 Comdty","12/2007",20.75,"CLZ06 Comdty","12/2006",20.89,"CLZ05 Comdty","12/2005",19.68,"CLZ04 Comdty","12/2004",22.9
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ07 Comdty","12/2007",20.89,"CLZ06 Comdty","12/2006",19.08,"CLZ05 Comdty","12/2005",22.22
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,"CLZ06 Comdty","12/2006",21.69
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
