"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"17","CLN11 Comdty","7/2011",81.16,"CLM11 Comdty","6/2011",87.52,"CLK11 Comdty","5/2011",87.81,"CLJ11 Comdty","4/2011",84.62,"CLH11 Comdty","3/2011",76.63,"CLG11 Comdty","2/2011",75.4,"CLF11 Comdty","1/2011",80,"CLZ10 Comdty","12/2010",76.4
"18","CLQ11 Comdty","8/2011",81.37,"CLN11 Comdty","7/2011",87.71,"CLM11 Comdty","6/2011",88.03,"CLK11 Comdty","5/2011",84.83,"CLJ11 Comdty","4/2011",76.82,"CLH11 Comdty","3/2011",75.57,"CLG11 Comdty","2/2011",80.13,"CLF11 Comdty","1/2011",76.65
"19","CLU11 Comdty","9/2011",81.59,"CLQ11 Comdty","8/2011",87.89,"CLN11 Comdty","7/2011",88.24,"CLM11 Comdty","6/2011",85.04,"CLK11 Comdty","5/2011",77.01,"CLJ11 Comdty","4/2011",75.74,"CLH11 Comdty","3/2011",80.26,"CLG11 Comdty","2/2011",76.9
"20","CLV11 Comdty","10/2011",81.83,"CLU11 Comdty","9/2011",88.07,"CLQ11 Comdty","8/2011",88.45,"CLN11 Comdty","7/2011",85.24,"CLM11 Comdty","6/2011",77.2,"CLK11 Comdty","5/2011",75.91,"CLJ11 Comdty","4/2011",80.39,"CLH11 Comdty","3/2011",77.12
"21","CLX11 Comdty","11/2011",82.09,"CLV11 Comdty","10/2011",88.25,"CLU11 Comdty","9/2011",88.66,"CLQ11 Comdty","8/2011",85.42,"CLN11 Comdty","7/2011",77.35,"CLM11 Comdty","6/2011",76.08,"CLK11 Comdty","5/2011",80.52,"CLJ11 Comdty","4/2011",77.33
"22","CLZ11 Comdty","12/2011",82.36,"CLX11 Comdty","11/2011",88.46,"CLV11 Comdty","10/2011",88.87,"CLU11 Comdty","9/2011",85.6,"CLQ11 Comdty","8/2011",77.51,"CLN11 Comdty","7/2011",76.25,"CLM11 Comdty","6/2011",80.65,"CLK11 Comdty","5/2011",77.54
"23","CLF12 Comdty","1/2012",82.5,"CLZ11 Comdty","12/2011",88.68,"CLX11 Comdty","11/2011",89.08,"CLV11 Comdty","10/2011",85.79,"CLU11 Comdty","9/2011",77.67,"CLQ11 Comdty","8/2011",76.41,"CLN11 Comdty","7/2011",80.78,"CLM11 Comdty","6/2011",77.75
"24","CLG12 Comdty","2/2012",82.64,"CLF12 Comdty","1/2012",88.78,"CLZ11 Comdty","12/2011",89.3,"CLX11 Comdty","11/2011",85.98,"CLV11 Comdty","10/2011",77.84,"CLU11 Comdty","9/2011",76.57,"CLQ11 Comdty","8/2011",80.91,"CLN11 Comdty","7/2011",77.96
"25","CLH12 Comdty","3/2012",82.8,"CLG12 Comdty","2/2012",88.88,"CLF12 Comdty","1/2012",89.44,"CLZ11 Comdty","12/2011",86.17,"CLX11 Comdty","11/2011",78.01,"CLV11 Comdty","10/2011",76.73,"CLU11 Comdty","9/2011",81.04,"CLQ11 Comdty","8/2011",78.16
"26","CLJ12 Comdty","4/2012",82.96,"CLH12 Comdty","3/2012",88.99,"CLG12 Comdty","2/2012",89.58,"CLF12 Comdty","1/2012",86.31,"CLZ11 Comdty","12/2011",78.18,"CLX11 Comdty","11/2011",76.88,"CLV11 Comdty","10/2011",81.16,"CLU11 Comdty","9/2011",78.35
"27","CLK12 Comdty","5/2012",83.12,"CLJ12 Comdty","4/2012",89.12,"CLH12 Comdty","3/2012",89.72,"CLG12 Comdty","2/2012",86.45,"CLF12 Comdty","1/2012",78.34,"CLZ11 Comdty","12/2011",77.03,"CLX11 Comdty","11/2011",81.28,"CLV11 Comdty","10/2011",78.54
"28","CLM12 Comdty","6/2012",83.28,"CLK12 Comdty","5/2012",89.25,"CLJ12 Comdty","4/2012",89.86,"CLH12 Comdty","3/2012",86.59,"CLG12 Comdty","2/2012",78.5,"CLF12 Comdty","1/2012",77.19,"CLZ11 Comdty","12/2011",81.4,"CLX11 Comdty","11/2011",78.72
"29","CLN12 Comdty","7/2012",83.44,"CLM12 Comdty","6/2012",89.39,"CLK12 Comdty","5/2012",90,"CLJ12 Comdty","4/2012",86.73,"CLH12 Comdty","3/2012",78.66,"CLG12 Comdty","2/2012",77.35,"CLF12 Comdty","1/2012",81.55,"CLZ11 Comdty","12/2011",78.9
"30","CLQ12 Comdty","8/2012",83.61,"CLN12 Comdty","7/2012",89.53,"CLM12 Comdty","6/2012",90.14,"CLK12 Comdty","5/2012",86.87,"CLJ12 Comdty","4/2012",78.81,"CLH12 Comdty","3/2012",77.51,"CLG12 Comdty","2/2012",81.7,"CLF12 Comdty","1/2012",79.09
"31","CLU12 Comdty","9/2012",83.78,"CLQ12 Comdty","8/2012",89.66,"CLN12 Comdty","7/2012",90.28,"CLM12 Comdty","6/2012",87.01,"CLK12 Comdty","5/2012",78.96,"CLJ12 Comdty","4/2012",77.67,"CLH12 Comdty","3/2012",81.85,"CLG12 Comdty","2/2012",79.27
"32","CLV12 Comdty","10/2012",83.95,"CLU12 Comdty","9/2012",89.79,"CLQ12 Comdty","8/2012",90.41,"CLN12 Comdty","7/2012",87.15,"CLM12 Comdty","6/2012",79.11,"CLK12 Comdty","5/2012",77.82,"CLJ12 Comdty","4/2012",81.99,"CLH12 Comdty","3/2012",79.43
"33","CLX12 Comdty","11/2012",84.12,"CLV12 Comdty","10/2012",89.92,"CLU12 Comdty","9/2012",90.54,"CLQ12 Comdty","8/2012",87.29,"CLN12 Comdty","7/2012",79.26,"CLM12 Comdty","6/2012",77.97,"CLK12 Comdty","5/2012",82.13,"CLJ12 Comdty","4/2012",79.58
"34","CLZ12 Comdty","12/2012",84.29,"CLX12 Comdty","11/2012",90.05,"CLV12 Comdty","10/2012",90.67,"CLU12 Comdty","9/2012",87.43,"CLQ12 Comdty","8/2012",79.41,"CLN12 Comdty","7/2012",78.12,"CLM12 Comdty","6/2012",82.27,"CLK12 Comdty","5/2012",79.72
"35","CLF13 Comdty","1/2013",84.4,"CLZ12 Comdty","12/2012",90.18,"CLX12 Comdty","11/2012",90.8,"CLV12 Comdty","10/2012",87.57,"CLU12 Comdty","9/2012",79.56,"CLQ12 Comdty","8/2012",78.27,"CLN12 Comdty","7/2012",82.41,"CLM12 Comdty","6/2012",79.86
"36","CLG13 Comdty","2/2013",84.51,"CLF13 Comdty","1/2013",90.29,"CLZ12 Comdty","12/2012",90.93,"CLX12 Comdty","11/2012",87.71,"CLV12 Comdty","10/2012",79.7,"CLU12 Comdty","9/2012",78.43,"CLQ12 Comdty","8/2012",82.54,"CLN12 Comdty","7/2012",79.99
"37","CLH13 Comdty","3/2013",84.64,"CLG13 Comdty","2/2013",90.4,"CLF13 Comdty","1/2013",91.06,"CLZ12 Comdty","12/2012",87.85,"CLX12 Comdty","11/2012",79.85,"CLV12 Comdty","10/2012",78.59,"CLU12 Comdty","9/2012",82.67,"CLQ12 Comdty","8/2012",80.12
"38","CLJ13 Comdty","4/2013",84.77,"CLH13 Comdty","3/2013",90.51,"CLG13 Comdty","2/2013",91.19,"CLF13 Comdty","1/2013",87.99,"CLZ12 Comdty","12/2012",80,"CLX12 Comdty","11/2012",78.75,"CLV12 Comdty","10/2012",82.8,"CLU12 Comdty","9/2012",80.24
"39","CLK13 Comdty","5/2013",84.91,"CLJ13 Comdty","4/2013",90.62,"CLH13 Comdty","3/2013",91.32,"CLG13 Comdty","2/2013",88.13,"CLF13 Comdty","1/2013",80.16,"CLZ12 Comdty","12/2012",78.91,"CLX12 Comdty","11/2012",82.93,"CLV12 Comdty","10/2012",80.36
"40","CLM13 Comdty","6/2013",85.05,"CLK13 Comdty","5/2013",90.74,"CLJ13 Comdty","4/2013",91.46,"CLH13 Comdty","3/2013",88.27,"CLG13 Comdty","2/2013",80.32,"CLF13 Comdty","1/2013",79.06,"CLZ12 Comdty","12/2012",83.06,"CLX12 Comdty","11/2012",80.48
"41","CLN13 Comdty","7/2013",85.19,"CLM13 Comdty","6/2013",90.86,"CLK13 Comdty","5/2013",91.6,"CLJ13 Comdty","4/2013",88.41,"CLH13 Comdty","3/2013",80.48,"CLG13 Comdty","2/2013",79.21,"CLF13 Comdty","1/2013",83.21,"CLZ12 Comdty","12/2012",80.6
"42","CLQ13 Comdty","8/2013",85.33,"CLN13 Comdty","7/2013",90.98,"CLM13 Comdty","6/2013",91.74,"CLK13 Comdty","5/2013",88.55,"CLJ13 Comdty","4/2013",80.63,"CLH13 Comdty","3/2013",79.36,"CLG13 Comdty","2/2013",83.37,"CLF13 Comdty","1/2013",80.74
"43","CLU13 Comdty","9/2013",85.48,"CLQ13 Comdty","8/2013",91.1,"CLN13 Comdty","7/2013",91.88,"CLM13 Comdty","6/2013",88.69,"CLK13 Comdty","5/2013",80.78,"CLJ13 Comdty","4/2013",79.51,"CLH13 Comdty","3/2013",83.53,"CLG13 Comdty","2/2013",80.88
"44","CLV13 Comdty","10/2013",85.63,"CLU13 Comdty","9/2013",91.22,"CLQ13 Comdty","8/2013",92.03,"CLN13 Comdty","7/2013",88.83,"CLM13 Comdty","6/2013",80.93,"CLK13 Comdty","5/2013",79.66,"CLJ13 Comdty","4/2013",83.69,"CLH13 Comdty","3/2013",81.02
"45","CLX13 Comdty","11/2013",85.78,"CLV13 Comdty","10/2013",91.35,"CLU13 Comdty","9/2013",92.18,"CLQ13 Comdty","8/2013",88.97,"CLN13 Comdty","7/2013",81.08,"CLM13 Comdty","6/2013",79.81,"CLK13 Comdty","5/2013",83.85,"CLJ13 Comdty","4/2013",81.16
"46","CLZ13 Comdty","12/2013",85.93,"CLX13 Comdty","11/2013",91.52,"CLV13 Comdty","10/2013",92.33,"CLU13 Comdty","9/2013",89.12,"CLQ13 Comdty","8/2013",81.23,"CLN13 Comdty","7/2013",79.96,"CLM13 Comdty","6/2013",84.01,"CLK13 Comdty","5/2013",81.3
"47","CLF14 Comdty","1/2014",86.08,"CLZ13 Comdty","12/2013",91.69,"CLX13 Comdty","11/2013",92.48,"CLV13 Comdty","10/2013",89.26,"CLU13 Comdty","9/2013",81.38,"CLQ13 Comdty","8/2013",80.11,"CLN13 Comdty","7/2013",84.17,"CLM13 Comdty","6/2013",81.45
"48","CLG14 Comdty","2/2014",86.23,"CLF14 Comdty","1/2014",91.86,"CLZ13 Comdty","12/2013",92.63,"CLX13 Comdty","11/2013",89.41,"CLV13 Comdty","10/2013",81.53,"CLU13 Comdty","9/2013",80.27,"CLQ13 Comdty","8/2013",84.33,"CLN13 Comdty","7/2013",81.6
"49","CLH14 Comdty","3/2014",86.38,"CLG14 Comdty","2/2014",92.02,"CLF14 Comdty","1/2014",92.79,"CLZ13 Comdty","12/2013",89.56,"CLX13 Comdty","11/2013",81.69,"CLV13 Comdty","10/2013",80.43,"CLU13 Comdty","9/2013",84.49,"CLQ13 Comdty","8/2013",81.75
"50","CLJ14 Comdty","4/2014",86.53,"CLH14 Comdty","3/2014",92.18,"CLG14 Comdty","2/2014",92.95,"CLF14 Comdty","1/2014",89.71,"CLZ13 Comdty","12/2013",81.85,"CLX13 Comdty","11/2013",80.59,"CLV13 Comdty","10/2013",84.65,"CLU13 Comdty","9/2013",81.9
"51","CLK14 Comdty","5/2014",86.68,"CLJ14 Comdty","4/2014",92.34,"CLH14 Comdty","3/2014",93.11,"CLG14 Comdty","2/2014",89.86,"CLF14 Comdty","1/2014",82.02,"CLZ13 Comdty","12/2013",80.75,"CLX13 Comdty","11/2013",84.81,"CLV13 Comdty","10/2013",82.05
"52","CLM14 Comdty","6/2014",86.84,"CLK14 Comdty","5/2014",92.5,"CLJ14 Comdty","4/2014",93.28,"CLH14 Comdty","3/2014",90.02,"CLG14 Comdty","2/2014",82.19,"CLF14 Comdty","1/2014",80.92,"CLZ13 Comdty","12/2013",84.98,"CLX13 Comdty","11/2013",82.2
"53","CLN14 Comdty","7/2014",87,"CLM14 Comdty","6/2014",92.66,"CLK14 Comdty","5/2014",93.45,"CLJ14 Comdty","4/2014",90.18,"CLH14 Comdty","3/2014",82.36,"CLG14 Comdty","2/2014",81.09,"CLF14 Comdty","1/2014",85.16,"CLZ13 Comdty","12/2013",82.36
"54","CLQ4 Comdty","8/2014",87.16,"CLN14 Comdty","7/2014",92.81,"CLM14 Comdty","6/2014",93.62,"CLK14 Comdty","5/2014",90.34,"CLJ14 Comdty","4/2014",82.53,"CLH14 Comdty","3/2014",81.26,"CLG14 Comdty","2/2014",85.34,"CLF14 Comdty","1/2014",82.53
"55","CLU4 Comdty","9/2014",87.32,"CLQ4 Comdty","8/2014",92.96,"CLN14 Comdty","7/2014",93.79,"CLM14 Comdty","6/2014",90.5,"CLK14 Comdty","5/2014",82.7,"CLJ14 Comdty","4/2014",81.43,"CLH14 Comdty","3/2014",85.52,"CLG14 Comdty","2/2014",82.7
"56","CLV4 Comdty","10/2014",87.48,"CLU4 Comdty","9/2014",93.11,"CLQ4 Comdty","8/2014",93.96,"CLN14 Comdty","7/2014",90.66,"CLM14 Comdty","6/2014",82.87,"CLK14 Comdty","5/2014",81.6,"CLJ14 Comdty","4/2014",85.7,"CLH14 Comdty","3/2014",82.87
"57","CLX4 Comdty","11/2014",87.64,"CLV4 Comdty","10/2014",93.27,"CLU4 Comdty","9/2014",94.13,"CLQ4 Comdty","8/2014",90.82,"CLN14 Comdty","7/2014",83.04,"CLM14 Comdty","6/2014",81.77,"CLK14 Comdty","5/2014",85.88,"CLJ14 Comdty","4/2014",83.04
"58","CLZ4 Comdty","12/2014",87.8,"CLX4 Comdty","11/2014",93.43,"CLV4 Comdty","10/2014",94.3,"CLU4 Comdty","9/2014",90.98,"CLQ4 Comdty","8/2014",83.21,"CLN14 Comdty","7/2014",81.95,"CLM14 Comdty","6/2014",86.06,"CLK14 Comdty","5/2014",83.21
"59","CLF5 Comdty","1/2015",87.96,"CLZ4 Comdty","12/2014",93.59,"CLX4 Comdty","11/2014",94.47,"CLV4 Comdty","10/2014",91.14,"CLU4 Comdty","9/2014",83.38,"CLQ4 Comdty","8/2014",82.13,"CLN14 Comdty","7/2014",86.24,"CLM14 Comdty","6/2014",83.38
"60","CLG5 Comdty","2/2015",88.12,"CLF5 Comdty","1/2015",93.75,"CLZ4 Comdty","12/2014",94.64,"CLX4 Comdty","11/2014",91.3,"CLV4 Comdty","10/2014",83.55,"CLU4 Comdty","9/2014",82.31,"CLQ4 Comdty","8/2014",86.42,"CLN14 Comdty","7/2014",83.55
