"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"20","CLK02 Comdty","5/2002",25.69,"CLJ02 Comdty","4/2002",23.98,"CLH02 Comdty","3/2002",23.03,"CLG02 Comdty","2/2002",22.66,"CLF02 Comdty","1/2002",21.23,"CLZ01 Comdty","12/2001",21.3,"CLX01 Comdty","11/2001",20.94,"CLV01 Comdty","10/2001",20.15
"21","CLM02 Comdty","6/2002",25.51,"CLK02 Comdty","5/2002",23.83,"CLJ02 Comdty","4/2002",22.81,"CLH02 Comdty","3/2002",22.42,"CLG02 Comdty","2/2002",21.06,"CLF02 Comdty","1/2002",21.15,"CLZ01 Comdty","12/2001",20.73,"CLX01 Comdty","11/2001",20
"22","CLN02 Comdty","7/2002",25.34,"CLM02 Comdty","6/2002",23.68,"CLK02 Comdty","5/2002",22.6,"CLJ02 Comdty","4/2002",22.21,"CLH02 Comdty","3/2002",20.91,"CLG02 Comdty","2/2002",21.02,"CLF02 Comdty","1/2002",20.56,"CLZ01 Comdty","12/2001",19.85
"23","CLQ02 Comdty","8/2002",25.18,"CLN02 Comdty","7/2002",23.54,"CLM02 Comdty","6/2002",22.4,"CLK02 Comdty","5/2002",22.03,"CLJ02 Comdty","4/2002",20.78,"CLH02 Comdty","3/2002",20.9,"CLG02 Comdty","2/2002",20.4,"CLF02 Comdty","1/2002",19.74
"24","CLU02 Comdty","9/2002",25.03,"CLQ02 Comdty","8/2002",23.4,"CLN02 Comdty","7/2002",22.2,"CLM02 Comdty","6/2002",21.85,"CLK02 Comdty","5/2002",20.67,"CLJ02 Comdty","4/2002",20.79,"CLH02 Comdty","3/2002",20.26,"CLG02 Comdty","2/2002",19.65
"25","CLV02 Comdty","10/2002",24.87,"CLU02 Comdty","9/2002",23.26,"CLQ02 Comdty","8/2002",22.01,"CLN02 Comdty","7/2002",21.68,"CLM02 Comdty","6/2002",20.56,"CLK02 Comdty","5/2002",20.68,"CLJ02 Comdty","4/2002",20.15,"CLH02 Comdty","3/2002",19.58
"26","CLX02 Comdty","11/2002",24.71,"CLV02 Comdty","10/2002",23.12,"CLU02 Comdty","9/2002",21.82,"CLQ02 Comdty","8/2002",21.51,"CLN02 Comdty","7/2002",20.45,"CLM02 Comdty","6/2002",20.57,"CLK02 Comdty","5/2002",20.04,"CLJ02 Comdty","4/2002",19.52
"27","CLZ02 Comdty","12/2002",24.55,"CLX02 Comdty","11/2002",22.98,"CLV02 Comdty","10/2002",21.64,"CLU02 Comdty","9/2002",21.34,"CLQ02 Comdty","8/2002",20.34,"CLN02 Comdty","7/2002",20.47,"CLM02 Comdty","6/2002",19.93,"CLK02 Comdty","5/2002",19.46
"28","CLF03 Comdty","1/2003",24.39,"CLZ02 Comdty","12/2002",22.84,"CLX02 Comdty","11/2002",21.46,"CLV02 Comdty","10/2002",21.17,"CLU02 Comdty","9/2002",20.24,"CLQ02 Comdty","8/2002",20.37,"CLN02 Comdty","7/2002",19.83,"CLM02 Comdty","6/2002",19.4
"29","CLG03 Comdty","2/2003",24.23,"CLF03 Comdty","1/2003",0,"CLZ02 Comdty","12/2002",21.29,"CLX02 Comdty","11/2002",21,"CLV02 Comdty","10/2002",0,"CLU02 Comdty","9/2002",20.27,"CLQ02 Comdty","8/2002",19.74,"CLN02 Comdty","7/2002",0
"30","CLH03 Comdty","3/2003",24.07,"CLG03 Comdty","2/2003",0,"CLF03 Comdty","1/2003",0,"CLZ02 Comdty","12/2002",20.83,"CLX02 Comdty","11/2002",0,"CLV02 Comdty","10/2002",0,"CLU02 Comdty","9/2002",19.65,"CLQ02 Comdty","8/2002",0
"31","CLM03 Comdty","6/2003",0,"","",0,"","",0,"","",0,"CLZ02 Comdty","12/2002",19.96,"","",0,"","",0,"","",0
"32","CLZ03 Comdty","12/2003",22.77,"CLM03 Comdty","6/2003",0,"","",0,"","",0,"","",0,"CLZ02 Comdty","12/2002",20.02,"","",0,"","",0
"33","CLZ04 Comdty","12/2004",22.07,"CLZ03 Comdty","12/2003",21.37,"CLM03 Comdty","6/2003",0,"","",0,"","",0,"","",0,"CLZ02 Comdty","12/2002",19.44,"","",0
"34","CLZ05 Comdty","12/2005",21.53,"CLZ04 Comdty","12/2004",20.72,"CLZ03 Comdty","12/2003",19.69,"CLM03 Comdty","6/2003",0,"","",0,"","",0,"","",0,"CLZ02 Comdty","12/2002",19.1
"35","CLZ06 Comdty","12/2006",21.12,"CLZ05 Comdty","12/2005",20.27,"CLZ04 Comdty","12/2004",19.07,"CLZ03 Comdty","12/2003",19.53,"","",0,"","",0,"","",0,"","",0
"36",NA,NA,NA,"CLZ06 Comdty","12/2006",19.97,"CLZ05 Comdty","12/2005",18.62,"CLZ04 Comdty","12/2004",19.11,"CLZ03 Comdty","12/2003",19.31,"","",0,"","",0,"","",0
"37",NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",18.32,"CLZ05 Comdty","12/2005",18.83,"CLZ04 Comdty","12/2004",19.15,"CLZ03 Comdty","12/2003",19.4,"","",0,"","",0
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",18.71,"CLZ05 Comdty","12/2005",19.07,"CLZ04 Comdty","12/2004",19.23,"CLZ03 Comdty","12/2003",18.82,"","",0
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",19.07,"CLZ05 Comdty","12/2005",19.16,"CLZ04 Comdty","12/2004",18.72,"CLZ03 Comdty","12/2003",18.66
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",19.16,"CLZ05 Comdty","12/2005",18.69,"CLZ04 Comdty","12/2004",18.7
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",18.69,"CLZ05 Comdty","12/2005",18.74
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLZ06 Comdty","12/2006",18.82
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
