"","Ticker","Period","Last_Price","Ticker.1","Period.1","Last_Price.1","Ticker.2","Period.2","Last_Price.2","Ticker.3","Period.3","Last_Price.3","Ticker.4","Period.4","Last_Price.4","Ticker.5","Period.5","Last_Price.5","Ticker.6","Period.6","Last_Price.6","Ticker.7","Period.7","Last_Price.7"
"19","CLQ09 Comdty","8/2009",90.36,"CLN09 Comdty","7/2009",85.1,"CLM09 Comdty","6/2009",82.18,"CLK09 Comdty","5/2009",73.27,"CLJ09 Comdty","4/2009",70.2,"CLH09 Comdty","3/2009",72.49,"CLG09 Comdty","2/2009",73.4,"CLF09 Comdty","1/2009",70.85
"20","CLU09 Comdty","9/2009",89.99,"CLQ09 Comdty","8/2009",85.01,"CLN09 Comdty","7/2009",81.91,"CLM09 Comdty","6/2009",73.1,"CLK09 Comdty","5/2009",70.11,"CLJ09 Comdty","4/2009",72.4,"CLH09 Comdty","3/2009",73.4,"CLG09 Comdty","2/2009",70.85
"21","CLV09 Comdty","10/2009",89.64,"CLU09 Comdty","9/2009",84.93,"CLQ09 Comdty","8/2009",81.67,"CLN09 Comdty","7/2009",72.94,"CLM09 Comdty","6/2009",70.02,"CLK09 Comdty","5/2009",72.31,"CLJ09 Comdty","4/2009",73.38,"CLH09 Comdty","3/2009",70.85
"22","CLX09 Comdty","11/2009",89.3,"CLV09 Comdty","10/2009",84.86,"CLU09 Comdty","9/2009",81.45,"CLQ09 Comdty","8/2009",72.78,"CLN09 Comdty","7/2009",69.93,"CLM09 Comdty","6/2009",72.22,"CLK09 Comdty","5/2009",73.35,"CLJ09 Comdty","4/2009",70.84
"23","CLZ09 Comdty","12/2009",89,"CLX09 Comdty","11/2009",84.82,"CLV09 Comdty","10/2009",81.25,"CLU09 Comdty","9/2009",72.63,"CLQ09 Comdty","8/2009",69.84,"CLN09 Comdty","7/2009",72.13,"CLM09 Comdty","6/2009",73.31,"CLK09 Comdty","5/2009",70.81
"24","CLF10 Comdty","1/2010",88.8,"CLZ09 Comdty","12/2009",84.79,"CLX09 Comdty","11/2009",81.06,"CLV09 Comdty","10/2009",72.51,"CLU09 Comdty","9/2009",69.75,"CLQ09 Comdty","8/2009",72.04,"CLN09 Comdty","7/2009",73.27,"CLM09 Comdty","6/2009",70.77
"25","CLG10 Comdty","2/2010",88.63,"CLF10 Comdty","1/2010",84.74,"CLZ09 Comdty","12/2009",80.89,"CLX09 Comdty","11/2009",72.4,"CLV09 Comdty","10/2009",69.67,"CLU09 Comdty","9/2009",71.96,"CLQ09 Comdty","8/2009",73.22,"CLN09 Comdty","7/2009",70.73
"26","CLH10 Comdty","3/2010",88.49,"CLG10 Comdty","2/2010",84.69,"CLF10 Comdty","1/2010",80.76,"CLZ09 Comdty","12/2009",72.29,"CLX09 Comdty","11/2009",69.59,"CLV09 Comdty","10/2009",71.9,"CLU09 Comdty","9/2009",73.16,"CLQ09 Comdty","8/2009",70.69
"27","CLJ10 Comdty","4/2010",88.36,"CLH10 Comdty","3/2010",84.64,"CLG10 Comdty","2/2010",80.65,"CLF10 Comdty","1/2010",72.19,"CLZ09 Comdty","12/2009",69.52,"CLX09 Comdty","11/2009",71.85,"CLV09 Comdty","10/2009",73.1,"CLU09 Comdty","9/2009",70.65
"28","CLK10 Comdty","5/2010",88.23,"CLJ10 Comdty","4/2010",84.59,"CLH10 Comdty","3/2010",80.55,"CLG10 Comdty","2/2010",72.09,"CLF10 Comdty","1/2010",69.46,"CLZ09 Comdty","12/2009",71.81,"CLX09 Comdty","11/2009",73.04,"CLV09 Comdty","10/2009",70.61
"29","CLM10 Comdty","6/2010",88.12,"CLK10 Comdty","5/2010",84.55,"CLJ10 Comdty","4/2010",80.45,"CLH10 Comdty","3/2010",71.99,"CLG10 Comdty","2/2010",69.41,"CLF10 Comdty","1/2010",71.77,"CLZ09 Comdty","12/2009",72.98,"CLX09 Comdty","11/2009",70.56
"30","CLN10 Comdty","7/2010",88.04,"CLM10 Comdty","6/2010",84.51,"CLK10 Comdty","5/2010",80.35,"CLJ10 Comdty","4/2010",71.89,"CLH10 Comdty","3/2010",69.36,"CLG10 Comdty","2/2010",71.73,"CLF10 Comdty","1/2010",72.93,"CLZ09 Comdty","12/2009",70.51
"31","CLQ10 Comdty","8/2010",87.97,"CLN10 Comdty","7/2010",84.5,"CLM10 Comdty","6/2010",80.25,"CLK10 Comdty","5/2010",71.8,"CLJ10 Comdty","4/2010",69.31,"CLH10 Comdty","3/2010",71.69,"CLG10 Comdty","2/2010",72.88,"CLF10 Comdty","1/2010",70.46
"32","CLU10 Comdty","9/2010",87.91,"CLQ10 Comdty","8/2010",84.51,"CLN10 Comdty","7/2010",80.18,"CLM10 Comdty","6/2010",71.71,"CLK10 Comdty","5/2010",69.26,"CLJ10 Comdty","4/2010",71.65,"CLH10 Comdty","3/2010",72.83,"CLG10 Comdty","2/2010",70.41
"33","CLV10 Comdty","10/2010",87.86,"CLU10 Comdty","9/2010",84.53,"CLQ10 Comdty","8/2010",80.11,"CLN10 Comdty","7/2010",71.63,"CLM10 Comdty","6/2010",69.21,"CLK10 Comdty","5/2010",71.62,"CLJ10 Comdty","4/2010",72.78,"CLH10 Comdty","3/2010",70.36
"34","CLX10 Comdty","11/2010",87.81,"CLV10 Comdty","10/2010",84.55,"CLU10 Comdty","9/2010",80.07,"CLQ10 Comdty","8/2010",71.55,"CLN10 Comdty","7/2010",69.17,"CLM10 Comdty","6/2010",71.59,"CLK10 Comdty","5/2010",72.73,"CLJ10 Comdty","4/2010",70.31
"35","CLZ10 Comdty","12/2010",87.78,"CLX10 Comdty","11/2010",84.57,"CLV10 Comdty","10/2010",80.05,"CLU10 Comdty","9/2010",71.48,"CLQ10 Comdty","8/2010",69.13,"CLN10 Comdty","7/2010",71.56,"CLM10 Comdty","6/2010",72.68,"CLK10 Comdty","5/2010",70.26
"36","CLF11 Comdty","1/2011",87.75,"CLZ10 Comdty","12/2010",84.59,"CLX10 Comdty","11/2010",80.03,"CLV10 Comdty","10/2010",71.41,"CLU10 Comdty","9/2010",69.09,"CLQ10 Comdty","8/2010",71.53,"CLN10 Comdty","7/2010",72.63,"CLM10 Comdty","6/2010",70.21
"37","CLG11 Comdty","2/2011",87.73,"CLF11 Comdty","1/2011",84.6,"CLZ10 Comdty","12/2010",80.01,"CLX10 Comdty","11/2010",71.35,"CLV10 Comdty","10/2010",69.05,"CLU10 Comdty","9/2010",71.51,"CLQ10 Comdty","8/2010",72.59,"CLN10 Comdty","7/2010",70.16
"38","CLH11 Comdty","3/2011",87.71,"CLG11 Comdty","2/2011",84.61,"CLF11 Comdty","1/2011",79.99,"CLZ10 Comdty","12/2010",71.29,"CLX10 Comdty","11/2010",69.01,"CLV10 Comdty","10/2010",71.49,"CLU10 Comdty","9/2010",72.55,"CLQ10 Comdty","8/2010",70.12
"39","CLJ11 Comdty","4/2011",87.69,"CLH11 Comdty","3/2011",84.62,"CLG11 Comdty","2/2011",79.97,"CLF11 Comdty","1/2011",71.24,"CLZ10 Comdty","12/2010",68.98,"CLX10 Comdty","11/2010",71.47,"CLV10 Comdty","10/2010",72.51,"CLU10 Comdty","9/2010",70.08
"40","CLK11 Comdty","5/2011",87.67,"CLJ11 Comdty","4/2011",84.63,"CLH11 Comdty","3/2011",79.95,"CLG11 Comdty","2/2011",71.2,"CLF11 Comdty","1/2011",68.96,"CLZ10 Comdty","12/2010",71.45,"CLX10 Comdty","11/2010",72.47,"CLV10 Comdty","10/2010",70.04
"41","CLM11 Comdty","6/2011",87.65,"CLK11 Comdty","5/2011",84.64,"CLJ11 Comdty","4/2011",79.93,"CLH11 Comdty","3/2011",71.16,"CLG11 Comdty","2/2011",68.94,"CLF11 Comdty","1/2011",71.43,"CLZ10 Comdty","12/2010",72.43,"CLX10 Comdty","11/2010",70
"42","CLN11 Comdty","7/2011",87.63,"CLM11 Comdty","6/2011",84.65,"CLK11 Comdty","5/2011",79.9,"CLJ11 Comdty","4/2011",71.12,"CLH11 Comdty","3/2011",68.92,"CLG11 Comdty","2/2011",71.41,"CLF11 Comdty","1/2011",72.38,"CLZ10 Comdty","12/2010",69.96
"43","CLQ11 Comdty","8/2011",87.61,"CLN11 Comdty","7/2011",84.67,"CLM11 Comdty","6/2011",79.87,"CLK11 Comdty","5/2011",71.09,"CLJ11 Comdty","4/2011",68.9,"CLH11 Comdty","3/2011",71.39,"CLG11 Comdty","2/2011",72.33,"CLF11 Comdty","1/2011",69.92
"44","CLU11 Comdty","9/2011",87.59,"CLQ11 Comdty","8/2011",84.69,"CLN11 Comdty","7/2011",79.85,"CLM11 Comdty","6/2011",71.06,"CLK11 Comdty","5/2011",68.89,"CLJ11 Comdty","4/2011",71.37,"CLH11 Comdty","3/2011",72.29,"CLG11 Comdty","2/2011",69.88
"45","CLV11 Comdty","10/2011",87.57,"CLU11 Comdty","9/2011",84.71,"CLQ11 Comdty","8/2011",79.83,"CLN11 Comdty","7/2011",71.04,"CLM11 Comdty","6/2011",68.88,"CLK11 Comdty","5/2011",71.35,"CLJ11 Comdty","4/2011",72.25,"CLH11 Comdty","3/2011",69.85
"46","CLX11 Comdty","11/2011",87.55,"CLV11 Comdty","10/2011",84.73,"CLU11 Comdty","9/2011",79.81,"CLQ11 Comdty","8/2011",71.02,"CLN11 Comdty","7/2011",68.87,"CLM11 Comdty","6/2011",71.34,"CLK11 Comdty","5/2011",72.21,"CLJ11 Comdty","4/2011",69.82
"47","CLZ11 Comdty","12/2011",87.54,"CLX11 Comdty","11/2011",84.75,"CLV11 Comdty","10/2011",79.79,"CLU11 Comdty","9/2011",71,"CLQ11 Comdty","8/2011",68.86,"CLN11 Comdty","7/2011",71.33,"CLM11 Comdty","6/2011",72.17,"CLK11 Comdty","5/2011",69.79
"48","CLF12 Comdty","1/2012",87.54,"CLZ11 Comdty","12/2011",84.77,"CLX11 Comdty","11/2011",79.77,"CLV11 Comdty","10/2011",70.98,"CLU11 Comdty","9/2011",68.85,"CLQ11 Comdty","8/2011",71.32,"CLN11 Comdty","7/2011",72.13,"CLM11 Comdty","6/2011",69.76
"49","CLG12 Comdty","2/2012",87.54,"CLF12 Comdty","1/2012",84.79,"CLZ11 Comdty","12/2011",79.76,"CLX11 Comdty","11/2011",70.97,"CLV11 Comdty","10/2011",68.84,"CLU11 Comdty","9/2011",71.31,"CLQ11 Comdty","8/2011",72.09,"CLN11 Comdty","7/2011",69.73
"50","CLH12 Comdty","3/2012",87.54,"CLG12 Comdty","2/2012",84.81,"CLF12 Comdty","1/2012",79.76,"CLZ11 Comdty","12/2011",70.96,"CLX11 Comdty","11/2011",68.84,"CLV11 Comdty","10/2011",71.3,"CLU11 Comdty","9/2011",72.05,"CLQ11 Comdty","8/2011",69.7
"51","CLJ12 Comdty","4/2012",87.54,"CLH12 Comdty","3/2012",84.83,"CLG12 Comdty","2/2012",79.76,"CLF12 Comdty","1/2012",70.94,"CLZ11 Comdty","12/2011",68.84,"CLX11 Comdty","11/2011",71.29,"CLV11 Comdty","10/2011",72.01,"CLU11 Comdty","9/2011",69.67
"52","CLK12 Comdty","5/2012",87.54,"CLJ12 Comdty","4/2012",84.85,"CLH12 Comdty","3/2012",79.76,"CLG12 Comdty","2/2012",70.92,"CLF12 Comdty","1/2012",68.83,"CLZ11 Comdty","12/2011",71.28,"CLX11 Comdty","11/2011",71.97,"CLV11 Comdty","10/2011",69.64
"53","CLM12 Comdty","6/2012",87.54,"CLK12 Comdty","5/2012",84.87,"CLJ12 Comdty","4/2012",79.76,"CLH12 Comdty","3/2012",70.9,"CLG12 Comdty","2/2012",68.82,"CLF12 Comdty","1/2012",71.27,"CLZ11 Comdty","12/2011",71.93,"CLX11 Comdty","11/2011",69.61
"54","CLN12 Comdty","7/2012",87.55,"CLM12 Comdty","6/2012",84.89,"CLK12 Comdty","5/2012",79.76,"CLJ12 Comdty","4/2012",70.89,"CLH12 Comdty","3/2012",68.81,"CLG12 Comdty","2/2012",71.26,"CLF12 Comdty","1/2012",71.9,"CLZ11 Comdty","12/2011",69.58
"55","CLQ12 Comdty","8/2012",87.56,"CLN12 Comdty","7/2012",84.92,"CLM12 Comdty","6/2012",79.76,"CLK12 Comdty","5/2012",70.88,"CLJ12 Comdty","4/2012",68.8,"CLH12 Comdty","3/2012",71.25,"CLG12 Comdty","2/2012",71.87,"CLF12 Comdty","1/2012",69.55
"56","CLU12 Comdty","9/2012",87.57,"CLQ12 Comdty","8/2012",84.95,"CLN12 Comdty","7/2012",79.76,"CLM12 Comdty","6/2012",70.87,"CLK12 Comdty","5/2012",68.79,"CLJ12 Comdty","4/2012",71.24,"CLH12 Comdty","3/2012",71.84,"CLG12 Comdty","2/2012",69.53
"57","CLV12 Comdty","10/2012",87.58,"CLU12 Comdty","9/2012",84.98,"CLQ12 Comdty","8/2012",79.76,"CLN12 Comdty","7/2012",70.86,"CLM12 Comdty","6/2012",68.79,"CLK12 Comdty","5/2012",71.24,"CLJ12 Comdty","4/2012",71.81,"CLH12 Comdty","3/2012",69.51
"58","CLX12 Comdty","11/2012",87.59,"CLV12 Comdty","10/2012",85.01,"CLU12 Comdty","9/2012",79.76,"CLQ12 Comdty","8/2012",70.85,"CLN12 Comdty","7/2012",68.79,"CLM12 Comdty","6/2012",71.24,"CLK12 Comdty","5/2012",71.79,"CLJ12 Comdty","4/2012",69.49
"59","CLZ12 Comdty","12/2012",87.6,"CLX12 Comdty","11/2012",85.04,"CLV12 Comdty","10/2012",79.76,"CLU12 Comdty","9/2012",70.84,"CLQ12 Comdty","8/2012",68.79,"CLN12 Comdty","7/2012",71.24,"CLM12 Comdty","6/2012",71.77,"CLK12 Comdty","5/2012",69.47
"60","CLF13 Comdty","1/2013",87.61,"CLZ12 Comdty","12/2012",85.07,"CLX12 Comdty","11/2012",79.76,"CLV12 Comdty","10/2012",70.83,"CLU12 Comdty","9/2012",68.79,"CLQ12 Comdty","8/2012",71.24,"CLN12 Comdty","7/2012",71.75,"CLM12 Comdty","6/2012",69.45
